category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up,affinity,rank,total,inverted_rank,proportion
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5327,P00750,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,562,62917,1,-5.1239,6382,7473,1091,0.8540077612739194
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5328,P00749,1,3,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,431,48523,5,-4.657,4640,7473,2833,0.6209019135554663
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5340,P00747,1,3,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,810,90569,14,-5.2672,6758,7473,715,0.9043222266827244
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5476,P10619,2,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,480,54466,0,-5.2248,6648,7473,825,0.8896025692492975
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:54878,Q6V1X1,2,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,898,103358,0,-5.7758,7391,7473,82,0.9890271644587181
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5547,P42785,1,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,496,55800,1,-5.1788,6518,7473,955,0.8722066104643383
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5550,P48147,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,710,80700,1,-5.0715,6233,7473,1240,0.8340693162050047
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5646,P35030,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,304,32529,0,-4.4045,3559,7473,3914,0.4762478255051519
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5650,P49862,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,253,27525,0,-4.3696,3402,7473,4071,0.45523885989562424
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5651,P98073,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,1019,112935,0,-4.4556,3766,7473,3707,0.50394754449351
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5657,P24158,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,256,27807,1,-4.7362,5005,7473,2468,0.6697444132209287
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:590,P06276,1,11,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,602,68418,11,-5.0509,6175,7473,1298,0.8263080422855613
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:64499,P20231,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,275,30651,0,-4.4553,3765,7473,3708,0.5038137294259334
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:6768,Q9Y5Y6,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,855,94770,0,-4.563,4239,7473,3234,0.567242071457246
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:8192,Q16740,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,277,30180,23,-4.2777,3010,7473,4463,0.40278335340559346
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:91039,Q86TI2,1,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,863,98263,21,-5.3241,6876,7473,597,0.9201124046567644
enzyme,D00049,938,Nicotinic Acid,hsa:23475,Q15274,3,1,2,1,123.11,123.0320284,50.2,114,0,1,3,1,9,0,0,0,0,0,0,0,1,94.6,5,3,0,1,0,1,0,0.4,1,2,0.4,123.11,297,30846,5,-4.5916,2771,7473,4702,0.3708015522547839
enzyme,D00049,938,Nicotinic Acid,hsa:4837,P40261,2,1,2,1,123.11,123.0320284,50.2,114,0,1,3,1,9,0,0,0,0,0,0,0,1,94.6,5,3,0,1,0,1,0,0.4,1,2,0.4,123.11,264,29574,0,-5.3396,6023,7473,1450,0.8059681520139168
enzyme,D00050,493570,Riboflavin,hsa:55312,Q969G6,2,1,2,1,376.4,376.1382844,155,680,0,5,7,5,27,0,3,3,0,0,0,0,1,273,16,7,6,0,0,3,0,0.8,5,10,-1.5,376.4,155,17623,3,-11.0514,7282,7283,1,0.999862693944803
enzyme,D00050,493570,Riboflavin,hsa:645,P30043,2,1,2,1,376.4,376.1382844,155,680,0,5,7,5,27,0,3,3,0,0,0,0,1,273,16,7,6,0,0,3,0,0.8,5,10,-1.5,376.4,206,22119,1,-7.5954,5477,7283,1806,0.7520252643141563
enzyme,D00052,6049,Ethylenediaminetetraacetic Acid,hsa:3416,P14735,1,1,3,1,292.24,292.0906655,156,315,0,4,10,11,20,0,0,0,0,0,0,0,1,211.7,14,8,0,4,2,0,0,1,11,10,-5.9,292.24,1019,117968,10,-6.7529,7409,7523,114,0.9848464708228101
enzyme,D00052,6049,Ethylenediaminetetraacetic Acid,hsa:4311,P08473,1,1,3,1,292.24,292.0906655,156,315,0,4,10,11,20,0,0,0,0,0,0,0,1,211.7,14,8,0,4,2,0,0,1,11,10,-5.9,292.24,750,85514,5,-6.2915,7066,7523,457,0.9392529575967035
enzyme,D00054,135398641,Inosine,hsa:4860,P00491,2,2,1,1,268.23,268.0807695,129,405,0,4,7,2,19,0,4,4,0,0,0,0,1,183.9,13,5,4,0,1,3,0,0.6,3,10,-1.3,268.23,289,32118,12,-7.3245,6282,7394,1112,0.8496077901000811
enzyme,D00055,967,Orotic Acid,hsa:1723,Q02127,1,2,1,1,156.1,156.0171066,95.5,268,0,3,4,1,11,0,0,0,0,0,0,0,1,106.5,8,4,2,1,0,1,0,0.4,1,2,-1.4,156.1,395,42867,2,-7.5378,7467,7470,3,0.9995983935742971
enzyme,D00065,6306,L-Isoleucine,hsa:36,P45954,2,1,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,432,47485,0,-4.9406,5918,7473,1555,0.7919175699183728
enzyme,D00065,6306,L-Isoleucine,hsa:38,P24752,2,2,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,427,45200,0,-4.5257,3905,7473,3568,0.5225478388866587
enzyme,D00065,6306,L-Isoleucine,hsa:5095,P05165,1,4,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,728,80059,2,-3.4917,617,7473,6856,0.08256389669476782
enzyme,D00065,6306,L-Isoleucine,hsa:586,P54687,1,3,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,386,42966,8,-5.1642,6695,7473,778,0.8958918774253981
enzyme,D00065,6306,L-Isoleucine,hsa:587,O15382,1,2,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,392,44288,1,-4.963,6008,7473,1465,0.8039609260002676
enzyme,D00070,135398658,Folic Acid,hsa:8836,Q92820,1,1,2,1,441.4,441.1396814,209,767,0,6,10,9,32,0,1,1,0,0,0,0,1,320.4,18,7,4,2,2,3,0,1,10,10,-1.1,441.4,318,35964,1,-7.7376,3849,7346,3497,0.5239586169343861
enzyme,D00094,444795,Retinoic Acid,hsa:216,P00352,2,3,2,1,300.4,300.2089301,37.3,567,0,1,2,5,22,0,0,0,0,4,4,0,1,258.7,7,2,0,1,0,1,3,0.8,5.8,10,6.3,300.4,501,54862,3,-9.2901,7356,7523,167,0.9778014090123621
enzyme,D00094,444795,Retinoic Acid,hsa:8854,O94788,1,1,2,1,300.4,300.2089301,37.3,567,0,1,2,5,22,0,0,0,0,4,4,0,1,258.7,7,2,0,1,0,1,3,0.8,5.8,10,6.3,300.4,518,56724,0,-8.0998,6452,7523,1071,0.8576365811511365
enzyme,D00097,338,Salicylic Acid,hsa:239,P18054,1,8,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,663,75694,2,-6.2009,6725,7535,810,0.8925016589250165
enzyme,D00097,338,Salicylic Acid,hsa:240,P09917,1,11,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,674,77983,24,-6.406,7115,7535,420,0.9442601194426012
enzyme,D00097,338,Salicylic Acid,hsa:247,O15296,1,7,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,676,75857,6,-5.6608,4900,7535,2635,0.6502986065029861
enzyme,D00097,338,Salicylic Acid,hsa:3551,O14920,1,3,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,756,86564,25,-7.2763,7526,7535,9,0.9988055739880557
enzyme,D00097,338,Salicylic Acid,hsa:4048,P09960,2,8,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,611,69285,1,-6.527,7249,7535,286,0.962043795620438
enzyme,D00097,338,Salicylic Acid,hsa:4353,P05164,1,5,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,745,83869,3,-7.4258,7529,7535,6,0.9992037159920372
enzyme,D00097,338,Salicylic Acid,hsa:5742,P23219,1,61,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,599,68686,4,-5.9622,6039,7535,1496,0.8014598540145985
enzyme,D00103,444305,L-Tartaric acid,hsa:51205,Q9NPH0,1,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,428,48886,0,-5.2925,6283,7573,1290,0.8296579955103658
enzyme,D00103,444305,L-Tartaric acid,hsa:52,P24666,2,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,158,18042,1,-4.9552,5050,7573,2523,0.6668427307539945
enzyme,D00103,444305,L-Tartaric acid,hsa:54,P13686,1,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,325,36599,0,-4.4595,2935,7573,4638,0.38756107223029185
enzyme,D00103,444305,L-Tartaric acid,hsa:55,P15309,1,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,386,44566,2,-5.2351,6113,7573,1460,0.8072098243760729
enzyme,D00109,2244,Aspirin,hsa:5742,P23219,1,61,2,1,180.16,180.0422587,63.6,212,0,1,4,3,13,0,0,0,0,0,0,0,1,136,5,3,0,1,0,1,0,0.6,3,10,1.2,180.16,599,68686,4,-6.6697,7144,7535,391,0.9481088254810882
enzyme,D00109,2244,Aspirin,hsa:5743,P35354,1,61,2,1,180.16,180.0422587,63.6,212,0,1,4,3,13,0,0,0,0,0,0,0,1,136,5,3,0,1,0,1,0,0.6,3,10,1.2,180.16,604,68996,1,-6.3441,6586,7535,949,0.8740544127405441
enzyme,D00118,156391,Naproxen,hsa:239,P18054,1,8,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,663,75694,2,-7.672,6446,7529,1083,0.856156196041971
enzyme,D00118,156391,Naproxen,hsa:240,P09917,1,11,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,674,77983,24,-7.5616,6258,7529,1271,0.8311860804887767
enzyme,D00118,156391,Naproxen,hsa:247,O15296,1,7,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,676,75857,6,-7.6186,6367,7529,1162,0.8456634347190862
enzyme,D00118,156391,Naproxen,hsa:4048,P09960,2,8,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,611,69285,1,-10.0563,7527,7529,2,0.9997343604728384
enzyme,D00118,156391,Naproxen,hsa:5742,P23219,1,61,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,599,68686,4,-7.7943,6607,7529,922,0.8775401779784832
enzyme,D00118,156391,Naproxen,hsa:5743,P35354,1,61,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,604,68996,1,-7.7024,6491,7529,1038,0.862133085403108
enzyme,D00120,1548887,Sulindac,hsa:3551,O14920,1,3,4,1,356.4,356.0882437,73.6,616,0,1,5,4,25,0,1,0,1,1,1,0,1,276.7,7,3,0,1,0,3,0,0.8,4,5,3.4,356.4,756,86564,25,-8.9466,6967,7387,420,0.9431433599566806
enzyme,D00120,1548887,Sulindac,hsa:5742,P23219,1,61,4,1,356.4,356.0882437,73.6,616,0,1,5,4,25,0,1,0,1,1,1,0,1,276.7,7,3,0,1,0,3,0,0.8,4,5,3.4,356.4,599,68686,4,-8.649,6739,7387,648,0.9122783267903073
enzyme,D00120,1548887,Sulindac,hsa:5743,P35354,1,61,4,1,356.4,356.0882437,73.6,616,0,1,5,4,25,0,1,0,1,1,1,0,1,276.7,7,3,0,1,0,3,0,0.8,4,5,3.4,356.4,604,68996,1,-8.6493,6740,7387,647,0.9124136997427914
enzyme,D00125,36462,Etoposide,hsa:7153,P11388,1,15,2,1,588.6,588.1842911,161,969,0,3,13,5,42,0,10,10,0,0,0,0,1,418,21,11,3,0,0,7,0,1,8,6,0.6,588.6,1531,174385,4,-9.8522,7066,7485,419,0.9440213760855043
enzyme,D00125,36462,Etoposide,hsa:7155,Q02880,1,15,2,1,588.6,588.1842911,161,969,0,3,13,5,42,0,10,10,0,0,0,0,1,418,21,11,3,0,0,7,0,1,8,6,0.6,588.6,1626,183267,1,-8.7411,5796,7485,1689,0.7743486973947896
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:1559,P11712,1,25,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,490,55628,0,-6.6196,5600,7532,1932,0.7434944237918215
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:239,P18054,1,8,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,663,75694,2,-7.2809,6870,7532,662,0.9121083377588953
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:240,P09917,1,11,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,674,77983,24,-6.8192,6071,7532,1461,0.8060276155071694
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:3906,P00709,1,4,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,142,16225,0,-5.0912,978,7532,6554,0.12984599044078599
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:4048,P09960,2,8,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,611,69285,1,-8.8581,7523,7532,9,0.9988050982474774
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:5742,P23219,1,61,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,599,68686,4,-7.5483,7122,7532,410,0.9455655868295274
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:5743,P35354,1,61,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,604,68996,1,-7.1697,6718,7532,814,0.891927774827403
enzyme,D00127,54676228,Piroxicam,hsa:5742,P23219,1,61,2,1,331.3,331.0626771,108,611,0,2,6,2,23,0,0,0,0,0,0,0,1,241.7,9,4,2,0,0,3,0,0.6,3.2,10,3.1,331.3,599,68686,4,-7.9314,5335,7227,1892,0.7382039573820396
enzyme,D00127,54676228,Piroxicam,hsa:5743,P35354,1,61,2,1,331.3,331.0626771,108,611,0,2,6,2,23,0,0,0,0,0,0,0,1,241.7,9,4,2,0,0,3,0,0.6,3.2,10,3.1,331.3,604,68996,1,-9.3774,7071,7227,156,0.9784142797841427
enzyme,D00130,3059,Diflunisal,hsa:5742,P23219,1,61,2,1,250.2,250.0441504,57.5,311,0,2,5,2,18,0,0,0,0,0,0,0,1,182.7,6,2,1,1,0,2,0,0.6,2,6,4.4,250.2,599,68686,4,-8.0542,6235,7466,1231,0.83511920707206
enzyme,D00130,3059,Diflunisal,hsa:5743,P35354,1,61,2,1,250.2,250.0441504,57.5,311,0,2,5,2,18,0,0,0,0,0,0,0,1,182.7,6,2,1,1,0,2,0,0.6,2,6,4.4,250.2,604,68996,1,-8.3063,6652,7466,814,0.8909724082507366
enzyme,D00131,3117,Disulfiram,hsa:1571,P05181,1,23,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,493,56849,0,-4.9852,7175,7533,358,0.9524757732643038
enzyme,D00131,3117,Disulfiram,hsa:1621,P09172,1,2,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,617,69065,20,-4.1356,4788,7533,2745,0.6356033452807647
enzyme,D00131,3117,Disulfiram,hsa:216,P00352,2,3,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,501,54862,3,-5.0644,7264,7533,269,0.9642904553298819
enzyme,D00131,3117,Disulfiram,hsa:217,P05091,2,2,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,517,56381,0,-4.9245,7107,7533,426,0.9434488251692553
enzyme,D00131,3117,Disulfiram,hsa:218,P30838,2,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,453,50395,2,-4.45,6024,7533,1509,0.7996814018319395
enzyme,D00131,3117,Disulfiram,hsa:219,P30837,2,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,517,57249,0,-4.6801,6673,7533,860,0.8858356564449754
enzyme,D00131,3117,Disulfiram,hsa:223,P49189,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,494,53802,0,-4.8129,6942,7533,591,0.9215452011150936
enzyme,D00131,3117,Disulfiram,hsa:224,P51648,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,485,54848,0,-4.5651,6371,7533,1162,0.8457453869640249
enzyme,D00131,3117,Disulfiram,hsa:444,Q12797,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,758,85863,68,-4.4638,6070,7533,1463,0.8057878667197663
enzyme,D00131,3117,Disulfiram,hsa:501,P49419,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,539,58487,4,-4.5538,6340,7533,1193,0.8416301606265764
enzyme,D00132,3825,Ketoprofen,hsa:239,P18054,1,8,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,663,75694,2,-8.5066,6717,7525,808,0.892624584717608
enzyme,D00132,3825,Ketoprofen,hsa:240,P09917,1,11,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,674,77983,24,-8.3502,6506,7525,1019,0.8645847176079734
enzyme,D00132,3825,Ketoprofen,hsa:247,O15296,1,7,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,676,75857,6,-8.2981,6445,7525,1080,0.8564784053156146
enzyme,D00132,3825,Ketoprofen,hsa:3906,P00709,1,4,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,142,16225,0,-5.9095,840,7525,6685,0.11162790697674418
enzyme,D00132,3825,Ketoprofen,hsa:4048,P09960,2,8,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,611,69285,1,-10.1721,7500,7525,25,0.9966777408637874
enzyme,D00132,3825,Ketoprofen,hsa:5742,P23219,1,61,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,599,68686,4,-8.3222,6472,7525,1053,0.8600664451827242
enzyme,D00132,3825,Ketoprofen,hsa:5743,P35354,1,61,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,604,68996,1,-8.2195,6336,7525,1189,0.8419933554817276
enzyme,D00136,3559,Haloperidol,hsa:10327,P14550,2,2,6,1,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,325,36573,3,-8.1274,5342,7303,1961,0.7314802136108448
enzyme,D00136,3559,Haloperidol,hsa:1576,P08684,2,34,6,1,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,503,57343,2,-9.0746,6564,7303,739,0.8988087087498289
enzyme,D00136,3559,Haloperidol,hsa:1645,Q04828,1,1,6,1,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,323,36788,3,-10.3958,7220,7303,83,0.9886348076133096
enzyme,D00136,3559,Haloperidol,hsa:231,P15121,1,12,6,1,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,316,35853,1,-10.3145,7208,7303,95,0.986991647268246
enzyme,D00136,3559,Haloperidol,hsa:51181,Q7Z4W1,2,3,6,1,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,244,25913,2,-9.7982,7040,7303,263,0.9639874024373545
enzyme,D00136,3559,Haloperidol,hsa:57016,O60218,1,1,6,1,375.9,375.1401348,40.5,451,0,1,4,6,26,0,0,0,0,0,0,0,1,289.9,7,2,1,0,1,3,0,0.8,7.2,10,3.2,375.9,316,36020,3,-10.5861,7260,7303,43,0.9941120087635218
enzyme,D00139,4114,8-Methoxypsoralen,hsa:10858,Q9Y6A2,1,11,43,1,216.19,216.0422587,48.7,325,0,0,4,1,16,0,0,0,0,0,0,0,1,163.1,6,3,0,0,0,3,0,0.6,1,1,1.9,216.19,500,56821,0,-7.031,5952,7573,1621,0.7859500858312426
enzyme,D00139,4114,8-Methoxypsoralen,hsa:1544,P05177,1,24,43,1,216.19,216.0422587,48.7,325,0,0,4,1,16,0,0,0,0,0,0,0,1,163.1,6,3,0,0,0,3,0,0.6,1,1,1.9,216.19,516,58407,1,-9.5235,7570,7573,3,0.9996038558035125
