category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5476,P10619,2,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,480,54466,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:54878,Q6V1X1,2,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,898,103358,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5547,P42785,1,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,496,55800,1
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5550,P48147,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,710,80700,1
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5646,P35030,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,304,32529,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5650,P49862,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,253,27525,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5651,P98073,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,1019,112935,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:5657,P24158,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,256,27807,1
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:590,P06276,1,11,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,602,68418,11
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:64499,P20231,2,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,275,30651,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:6768,Q9Y5Y6,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,855,94770,0
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:8192,Q16740,1,2,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,277,30180,23
enzyme,D00043,5936,Diisopropyl Fluorophosphate,hsa:91039,Q86TI2,1,1,51,1,184.15,184.0664595,35.5,144,0,0,4,4,11,0,0,0,0,0,0,0,1,134.5,3,1,0,0,0,0,2,0.6,4,10,1.2,184.15,863,98263,21
enzyme,D00049,938,Nicotinic Acid,hsa:23475,Q15274,3,1,2,1,123.11,123.0320284,50.2,114,0,1,3,1,9,0,0,0,0,0,0,0,1,94.6,5,3,0,1,0,1,0,0.4,1,2,0.4,123.11,297,30846,5
enzyme,D00049,938,Nicotinic Acid,hsa:4837,P40261,2,1,2,1,123.11,123.0320284,50.2,114,0,1,3,1,9,0,0,0,0,0,0,0,1,94.6,5,3,0,1,0,1,0,0.4,1,2,0.4,123.11,264,29574,0
enzyme,D00050,493570,Riboflavin,hsa:55312,Q969G6,2,1,2,1,376.4,376.1382844,155,680,0,5,7,5,27,0,3,3,0,0,0,0,1,273,16,7,6,0,0,3,0,0.8,5,10,-1.5,376.4,155,17623,3
enzyme,D00050,493570,Riboflavin,hsa:645,P30043,2,1,2,1,376.4,376.1382844,155,680,0,5,7,5,27,0,3,3,0,0,0,0,1,273,16,7,6,0,0,3,0,0.8,5,10,-1.5,376.4,206,22119,1
enzyme,D00052,6049,Ethylenediaminetetraacetic Acid,hsa:3416,P14735,1,1,3,1,292.24,292.0906655,156,315,0,4,10,11,20,0,0,0,0,0,0,0,1,211.7,14,8,0,4,2,0,0,1,11,10,-5.9,292.24,1019,117968,10
enzyme,D00052,6049,Ethylenediaminetetraacetic Acid,hsa:4311,P08473,1,1,3,1,292.24,292.0906655,156,315,0,4,10,11,20,0,0,0,0,0,0,0,1,211.7,14,8,0,4,2,0,0,1,11,10,-5.9,292.24,750,85514,5
enzyme,D00054,135398641,Inosine,hsa:4860,P00491,2,2,1,1,268.23,268.0807695,129,405,0,4,7,2,19,0,4,4,0,0,0,0,1,183.9,13,5,4,0,1,3,0,0.6,3,10,-1.3,268.23,289,32118,12
enzyme,D00055,967,Orotic Acid,hsa:1723,Q02127,1,2,1,1,156.1,156.0171066,95.5,268,0,3,4,1,11,0,0,0,0,0,0,0,1,106.5,8,4,2,1,0,1,0,0.4,1,2,-1.4,156.1,395,42867,2
enzyme,D00065,6306,L-Isoleucine,hsa:36,P45954,2,1,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,432,47485,0
enzyme,D00065,6306,L-Isoleucine,hsa:38,P24752,2,2,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,427,45200,0
enzyme,D00065,6306,L-Isoleucine,hsa:5095,P05165,1,4,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,728,80059,2
enzyme,D00065,6306,L-Isoleucine,hsa:586,P54687,1,3,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,386,42966,8
enzyme,D00065,6306,L-Isoleucine,hsa:587,O15382,1,2,8,1,131.17,131.0946287,63.3,103,0,2,3,3,9,0,2,2,0,0,0,0,1,106.1,7,2,1,1,1,0,2,0.6,3,10,-1.7,131.17,392,44288,1
enzyme,D00070,135398658,Folic Acid,hsa:8836,Q92820,1,1,2,1,441.4,441.1396814,209,767,0,6,10,9,32,0,1,1,0,0,0,0,1,320.4,18,7,4,2,2,3,0,1,10,10,-1.1,441.4,318,35964,1
enzyme,D00094,444795,Retinoic Acid,hsa:216,P00352,2,3,2,1,300.4,300.2089301,37.3,567,0,1,2,5,22,0,0,0,0,4,4,0,1,258.7,7,2,0,1,0,1,3,0.8,5.8,10,6.3,300.4,501,54862,3
enzyme,D00094,444795,Retinoic Acid,hsa:8854,O94788,1,1,2,1,300.4,300.2089301,37.3,567,0,1,2,5,22,0,0,0,0,4,4,0,1,258.7,7,2,0,1,0,1,3,0.8,5.8,10,6.3,300.4,518,56724,0
enzyme,D00097,338,Salicylic Acid,hsa:239,P18054,1,8,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,663,75694,2
enzyme,D00097,338,Salicylic Acid,hsa:240,P09917,1,11,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,674,77983,24
enzyme,D00097,338,Salicylic Acid,hsa:247,O15296,1,7,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,676,75857,6
enzyme,D00097,338,Salicylic Acid,hsa:3551,O14920,1,3,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,756,86564,25
enzyme,D00097,338,Salicylic Acid,hsa:4048,P09960,2,8,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,611,69285,1
enzyme,D00097,338,Salicylic Acid,hsa:4353,P05164,1,5,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,745,83869,3
enzyme,D00097,338,Salicylic Acid,hsa:5742,P23219,1,61,11,1,138.12,138.031694,57.5,133,0,2,3,1,10,0,0,0,0,0,0,0,1,105.1,5,2,1,1,0,1,0,0.4,1,3,2.3,138.12,599,68686,4
enzyme,D00103,444305,L-Tartaric acid,hsa:51205,Q9NPH0,1,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,428,48886,0
enzyme,D00103,444305,L-Tartaric acid,hsa:52,P24666,2,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,158,18042,1
enzyme,D00103,444305,L-Tartaric acid,hsa:54,P13686,1,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,325,36599,0
enzyme,D00103,444305,L-Tartaric acid,hsa:55,P15309,1,1,6,1,150.09,150.0164379,115,134,0,4,6,3,10,0,2,2,0,0,0,0,1,102,10,6,2,2,0,0,0,0.6,3,9,-1.9,150.09,386,44566,2
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1033,Q16667,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,212,23805,2
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:11072,O95147,2,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,198,22255,1
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:11221,Q9Y6W6,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,482,52642,14
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:11266,Q9UNI6,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,340,37687,8
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:128853,Q9H1R2,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,295,31882,2
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:134510,Q8WVY7,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,318,36805,1
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:142679,Q8WTR2,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,217,24194,2
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:150290,Q8NEJ0,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,188,21066,2
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1843,P28562,2,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,367,39298,5
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1844,Q05923,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,314,34400,0
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1845,P51452,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,185,20478,1
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1846,Q13115,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,394,42953,12
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1847,Q16690,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,384,42047,1
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1848,Q16828,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,381,42320,5
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1849,Q16829,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,419,44957,6
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1850,Q13202,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,625,65827,1
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:1852,Q99956,2,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,384,41868,3
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:28227,Q9Y5P8,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,575,65061,4
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:51207,Q6B8I1,2,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,188,20658,0
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:51645,Q9Y3C6,1,1,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,166,18237,14
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:53938,Q9H2H8,2,1,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,161,18155,3
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5478,P62937,2,1,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,165,18012,41
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5479,P23284,1,1,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,216,23743,26
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5494,P35813,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,382,42448,11
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5495,O75688,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,479,52643,5
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5499,P62136,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,330,37512,81
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5501,P36873,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,323,36984,41
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5515,P67775,2,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,309,35594,40
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5523,Q06190,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,1150,130278,2
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5530,Q08209,2,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,521,58688,25
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5532,P16298,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,524,59024,4
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5533,P48454,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,512,58129,5
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:5536,P53041,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,499,56879,14
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:58190,Q9GZU7,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,261,29203,30
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:7957,O95278,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,331,37158,5
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:80824,Q9BY84,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,665,73102,4
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:8555,O60729,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,498,56802,6
enzyme,D00107,5282315,Tacrolimus Hydrate,hsa:9150,Q9Y5B0,1,2,56,1,822,821.4925413,179,1480,0,4,13,7,58,0,14,14,0,2,2,0,2,,,,,,,,,,,0,,822,961,104399,2
enzyme,D00109,2244,Aspirin,hsa:5742,P23219,1,61,2,1,180.16,180.0422587,63.6,212,0,1,4,3,13,0,0,0,0,0,0,0,1,136,5,3,0,1,0,1,0,0.6,3,10,1.2,180.16,599,68686,4
enzyme,D00109,2244,Aspirin,hsa:5743,P35354,1,61,2,1,180.16,180.0422587,63.6,212,0,1,4,3,13,0,0,0,0,0,0,0,1,136,5,3,0,1,0,1,0,0.6,3,10,1.2,180.16,604,68996,1
enzyme,D00118,156391,Naproxen,hsa:239,P18054,1,8,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,663,75694,2
enzyme,D00118,156391,Naproxen,hsa:240,P09917,1,11,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,674,77983,24
enzyme,D00118,156391,Naproxen,hsa:247,O15296,1,7,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,676,75857,6
enzyme,D00118,156391,Naproxen,hsa:4048,P09960,2,8,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,611,69285,1
enzyme,D00118,156391,Naproxen,hsa:5742,P23219,1,61,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,599,68686,4
enzyme,D00118,156391,Naproxen,hsa:5743,P35354,1,61,8,1,230.26,230.0942943,46.5,277,0,1,3,3,17,0,1,1,0,0,0,0,1,183.5,7,3,0,1,0,2,1,0.6,3,10,3.3,230.26,604,68996,1
enzyme,D00120,1548887,Sulindac,hsa:3551,O14920,1,3,4,1,356.4,356.0882437,73.6,616,0,1,5,4,25,0,1,0,1,1,1,0,1,276.7,7,3,0,1,0,3,0,0.8,4,5,3.4,356.4,756,86564,25
enzyme,D00120,1548887,Sulindac,hsa:5742,P23219,1,61,4,1,356.4,356.0882437,73.6,616,0,1,5,4,25,0,1,0,1,1,1,0,1,276.7,7,3,0,1,0,3,0,0.8,4,5,3.4,356.4,599,68686,4
enzyme,D00120,1548887,Sulindac,hsa:5743,P35354,1,61,4,1,356.4,356.0882437,73.6,616,0,1,5,4,25,0,1,0,1,1,1,0,1,276.7,7,3,0,1,0,3,0,0.8,4,5,3.4,356.4,604,68996,1
enzyme,D00125,36462,Etoposide,hsa:7153,P11388,1,15,2,1,588.6,588.1842911,161,969,0,3,13,5,42,0,10,10,0,0,0,0,1,418,21,11,3,0,0,7,0,1,8,6,0.6,588.6,1531,174385,4
enzyme,D00125,36462,Etoposide,hsa:7155,Q02880,1,15,2,1,588.6,588.1842911,161,969,0,3,13,5,42,0,10,10,0,0,0,0,1,418,21,11,3,0,0,7,0,1,8,6,0.6,588.6,1626,183267,1
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:1559,P11712,1,25,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,490,55628,0
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:239,P18054,1,8,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,663,75694,2
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:240,P09917,1,11,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,674,77983,24
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:3906,P00709,1,4,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,142,16225,0
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:4048,P09960,2,8,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,611,69285,1
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:5742,P23219,1,61,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,599,68686,4
enzyme,D00126,3672,"Ibuprofen, (+-)-",hsa:5743,P35354,1,61,8,1,206.28,206.1306798,37.3,203,0,1,2,4,15,0,1,0,1,0,0,0,1,172.2,6,2,0,1,0,1,2,0.6,4,8,3.5,206.28,604,68996,1
enzyme,D00127,54676228,Piroxicam,hsa:5742,P23219,1,61,2,1,331.3,331.0626771,108,611,0,2,6,2,23,0,0,0,0,0,0,0,1,241.7,9,4,2,0,0,3,0,0.6,3.2,10,3.1,331.3,599,68686,4
enzyme,D00127,54676228,Piroxicam,hsa:5743,P35354,1,61,2,1,331.3,331.0626771,108,611,0,2,6,2,23,0,0,0,0,0,0,0,1,241.7,9,4,2,0,0,3,0,0.6,3.2,10,3.1,331.3,604,68996,1
enzyme,D00130,3059,Diflunisal,hsa:5742,P23219,1,61,2,1,250.2,250.0441504,57.5,311,0,2,5,2,18,0,0,0,0,0,0,0,1,182.7,6,2,1,1,0,2,0,0.6,2,6,4.4,250.2,599,68686,4
enzyme,D00130,3059,Diflunisal,hsa:5743,P35354,1,61,2,1,250.2,250.0441504,57.5,311,0,2,5,2,18,0,0,0,0,0,0,0,1,182.7,6,2,1,1,0,2,0,0.6,2,6,4.4,250.2,604,68996,1
enzyme,D00131,3117,Disulfiram,hsa:1571,P05181,1,23,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,493,56849,0
enzyme,D00131,3117,Disulfiram,hsa:1621,P09172,1,2,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,617,69065,20
enzyme,D00131,3117,Disulfiram,hsa:216,P00352,2,3,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,501,54862,3
enzyme,D00131,3117,Disulfiram,hsa:217,P05091,2,2,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,517,56381,0
enzyme,D00131,3117,Disulfiram,hsa:218,P30838,2,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,453,50395,2
enzyme,D00131,3117,Disulfiram,hsa:219,P30837,2,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,517,57249,0
enzyme,D00131,3117,Disulfiram,hsa:223,P49189,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,494,53802,0
enzyme,D00131,3117,Disulfiram,hsa:224,P51648,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,485,54848,0
enzyme,D00131,3117,Disulfiram,hsa:444,Q12797,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,758,85863,68
enzyme,D00131,3117,Disulfiram,hsa:501,P49419,1,1,10,1,296.5,296.0509333,121,201,0,0,4,7,16,0,0,0,0,0,0,0,1,225,2,2,0,0,0,0,0,0.8,9,10,3.9,296.5,539,58487,4
enzyme,D00132,3825,Ketoprofen,hsa:239,P18054,1,8,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,663,75694,2
enzyme,D00132,3825,Ketoprofen,hsa:240,P09917,1,11,9,1,254.28,254.0942943,54.4,331,0,1,3,4,19,0,1,0,1,0,0,0,1,204,7,3,0,1,0,2,1,0.6,4,10,3.1,254.28,674,77983,24
