reranked_rank_1_based,pubchem_cid,ligand_title,uniprot_id,known_target_yamanishi,known_target_bindingdb,known_target_any_supported,hit_value_score,affinity,raw_affinity_rank_1_based,rank_percentile,reverse_rank_percentile,affinity_zscore_within_ligand,affinity_robust_zscore_within_ligand,affinity_gap_to_next_weaker,affinity_gap_to_previous_stronger,total_ranked_uniprots
132,1794427,ChlorogenicAcid,P28221,0,0,0,0.04022557654341852,-8.5627,793,0.10535405872193437,0.8947787963332005,-1.2042159171715823,-2.0776956339796344,0.0009999999999994458,0.0005000000000006111,7527
133,1794427,ChlorogenicAcid,P30556,0,0,0,0.03982089900588724,-7.7873,2065,0.2743456888534609,0.7257871662016739,-0.5679905613512711,-0.996094294880737,0.000600000000000378,0.0004999999999997229,7527
134,1794427,ChlorogenicAcid,Q00975,0,0,0,0.03955657387425195,-8.0602,1558,0.206988175900093,0.7931446791550418,-0.7919084096919508,-1.3767610545403826,0.0002999999999993008,0.0015999999999998238,7527
135,1794427,ChlorogenicAcid,Q9Y5N1,0,0,0,0.03955589269309359,-8.1861,1343,0.1784243390461007,0.8217085160090342,-0.8952109274863498,-1.5523782954386944,0.0007999999999999119,0.0015999999999998238,7527
136,1794427,ChlorogenicAcid,P22748,0,0,0,0.039296630925717446,-7.1641,3527,0.46857977946060847,0.5315530755945264,-0.0566472008312581,-0.1267959269075191,0.0,0.00019999999999953388,7527
137,1794427,ChlorogenicAcid,P35462,0,0,0,0.039064236963416064,-7.8706,1898,0.25215889464594127,0.7479739604091935,-0.6363392486608296,-1.1122890221788253,0.0004999999999997229,0.00020000000000042206,7527
138,1794427,ChlorogenicAcid,P10253,0,0,0,0.038626110481164565,-7.5765,2531,0.3362561445463,0.6638767105088348,-0.3950265363229997,-0.7020504951876139,0.000300000000000189,0.0008999999999996788,7527
139,1794427,ChlorogenicAcid,P23415,0,0,0,0.038354857448870745,-7.0728,3767,0.500464992692972,0.4996678623621629,0.01826558609986738,0.000557957874180438,0.0,9.999999999976694e-05,7527
140,1794427,ChlorogenicAcid,P31645,0,0,0,0.03812022927623196,-8.5733,783,0.1040255081705859,0.896107346884549,-1.2129133491701578,-2.092481517645418,0.00019999999999953388,0.00019999999999953388,7527
141,1794427,ChlorogenicAcid,Q9UNU6,0,0,0,0.037963447308380485,-7.9369,1769,0.2350205925335459,0.7651122625215889,-0.6907392242745601,-1.204770539824243,0.0019999999999997797,0.002000000000000668,7527
142,1794427,ChlorogenicAcid,Q08493,0,0,0,0.037440271431505794,-8.2234,1279,0.16992161551747045,0.8302112395376644,-0.9258160419719027,-1.604407867206026,0.0010999999999992127,0.0008999999999996788,7527
143,1794427,ChlorogenicAcid,P35372,0,0,0,0.03678942587602708,-7.5149,2670,0.35472299721004386,0.6454098578450911,-0.3444829692369391,-0.6161249825638165,9.999999999976694e-05,9.999999999976694e-05,7527
144,1794427,ChlorogenicAcid,O43570,0,0,0,0.03646736375758112,-8.2655,1222,0.16234887737478412,0.8377839776803507,-0.9603596162303949,-1.663132933463523,0.0030999999999998806,0.0005000000000006111,7527
145,1794427,ChlorogenicAcid,Q07343,0,0,0,0.03603441765403971,-9.2156,208,0.027633851468048358,0.9724990035870865,-1.739928497536661,-2.9884223741107556,0.001200000000000756,0.0015999999999998238,7527
146,1794427,ChlorogenicAcid,Q13303,0,0,0,0.03601703689079364,-9.4116,131,0.017404012222665074,0.9827288428324698,-1.9007489382650344,-3.2618217324592,0.0037000000000002586,0.009499999999999176,7527
147,1794427,ChlorogenicAcid,Q9H9Y6,0,0,0,0.03511482721453043,-8.9655,363,0.04822638501394978,0.9519064700411851,-1.5347183331174452,-2.639559213279399,0.0004000000000008441,0.0002999999999993008,7527
148,1794427,ChlorogenicAcid,O00408,0,0,0,0.03486293230910079,-6.999,3980,0.5287631194366945,0.4713697356184403,0.07881940510881656,0.10350118566048302,0.0,0.00010000000000065512,7527
149,1794427,ChlorogenicAcid,O75908,0,0,0,0.034641581447953165,-8.4662,922,0.12249236083432975,0.8776404942208051,-1.12503646548644,-1.9430882968335903,0.000700000000000145,0.0002999999999993008,7527
150,1794427,ChlorogenicAcid,Q14416,0,0,0,0.03453602244589753,-7.4907,2724,0.36189717018732565,0.6382356848678092,-0.32462656788170147,-0.5823685311758969,0.000600000000000378,9.999999999976694e-05,7527
151,1794427,ChlorogenicAcid,P18507,0,0,0,0.03425807665592198,-7.1378,3584,0.4761525176032948,0.52398033745184,-0.035067723325358964,-0.09011019668015127,0.000300000000000189,9.999999999976694e-05,7527
152,1794427,ChlorogenicAcid,Q06830,0,0,0,0.034060719769783865,-6.7714,4637,0.6160488906602897,0.38408396439484527,0.26556803934237705,0.4209792160691869,9.999999999976694e-05,9.999999999976694e-05,7527
153,1794427,ChlorogenicAcid,P50226,0,0,0,0.03354155865408537,-10.5141,8,0.001062840441078783,0.9990700146140561,-2.8053639173621367,-4.799693123169201,0.11389999999999922,0.040500000000001535,7527
154,1794427,ChlorogenicAcid,Q14832,0,0,0,0.03331178279634595,-8.9439,382,0.05075063106151189,0.9493822239936229,-1.5169952641392153,-2.60942948807365,0.0002999999999993008,0.001100000000000989,7527
155,1794427,ChlorogenicAcid,P00709,0,0,0,0.03324801217226134,-6.5116,5397,0.717018732562774,0.2831141224923608,0.4787371745527422,0.7833728553494217,0.0,0.000900000000000567,7527
156,1794427,ChlorogenicAcid,P43115,0,0,0,0.0332387516227162,-9.1144,266,0.03533944466586954,0.9647934103892654,-1.656892637323847,-2.847259031943089,0.0005000000000006111,0.0015999999999998238,7527
157,1794427,ChlorogenicAcid,P18089,0,0,0,0.033040809267967985,-7.3627,3041,0.4040122226650724,0.5961206323900625,-0.2196009739366409,-0.40382201143813695,0.0,0.0005999999999994898,7527
158,1794427,ChlorogenicAcid,P35523,0,0,0,0.03289739887222715,-8.4211,984,0.13072937425269032,0.8694034808024446,-1.0880313538698587,-1.880178546519737,0.0016999999999995907,0.0005000000000006111,7527
159,1794427,ChlorogenicAcid,P27487,0,0,0,0.03242608380996212,-7.7558,2136,0.2837783977680351,0.7163544572870998,-0.5421444190913536,-0.9521551122890222,0.00039999999999995595,0.00039999999999995595,7527
160,1794427,ChlorogenicAcid,P48547,0,0,0,0.032191026892793184,-7.1054,3678,0.4886408927859705,0.5114919622691643,-0.008483119858015547,-0.044915608871530836,0.00010000000000065512,0.00019999999999953388,7527
161,1794427,ChlorogenicAcid,P54753,0,0,0,0.03188683185073069,-7.8617,1918,0.2548159957486382,0.7453168593064966,-0.6290366878318373,-1.0998744594783096,0.00019999999999953388,0.00039999999999995595,7527
162,1794427,ChlorogenicAcid,Q02880,0,0,0,0.03186336031448237,-8.4459,953,0.12661086754351003,0.8735219875116248,-1.1083800626967149,-1.9147719347189291,0.001200000000000756,0.0007999999999999119,7527
163,1794427,ChlorogenicAcid,Q15822,0,0,0,0.03109491297847918,-6.6062,5145,0.6835392586687924,0.31659359638634255,0.40111669652772036,0.6514158181057327,0.000600000000000378,9.999999999976694e-05,7527
164,1794427,ChlorogenicAcid,O95718,0,0,0,0.030844654477851046,-6.8304,4459,0.5924006908462867,0.40773216420884817,0.2171578046333256,0.33868042962756306,0.0,0.0004999999999997229,7527
165,1794427,ChlorogenicAcid,O94788,0,0,0,0.030746908711659342,-8.3691,1056,0.14029493822239936,0.8598379168327355,-1.0453647063296783,-1.8076440228762727,0.0,0.0003000000000010772,7527
166,1794427,ChlorogenicAcid,P29274,0,0,0,0.03073207859334202,-8.286,1200,0.15942606616181745,0.8407067888933174,-0.9771801215106586,-1.691728274515274,0.00019999999999953388,0.00019999999999953388,7527
167,1794427,ChlorogenicAcid,P42785,0,0,0,0.03070336856662609,-7.529,2636,0.350205925335459,0.6499269297196759,-0.35605219481994965,-0.6357929976286791,0.0,0.00020000000000042206,7527
168,1794427,ChlorogenicAcid,P28566,0,0,0,0.03060337117766543,-8.494,884,0.11744386873920552,0.8826889863159293,-1.147846711671382,-1.9818663690891338,0.0005000000000006111,0.001100000000000989,7527
169,1794427,ChlorogenicAcid,Q92484,0,0,0,0.030292494566791495,-7.404,2919,0.38780390593862096,0.6123289491165138,-0.25348813823297656,-0.461431161947273,0.0005999999999994898,0.0,7527
170,1794427,ChlorogenicAcid,P02100,0,0,0,0.03028490397619763,-7.6767,2319,0.30809087285771225,0.6920419821974226,-0.4772418840831174,-0.841818942669829,0.00039999999999995595,9.999999999976694e-05,7527
171,1794427,ChlorogenicAcid,P22001,0,0,0,0.030108347193096647,-8.036,1601,0.21270094327089145,0.7874319117842434,-0.7720520083367124,-1.3430046031524618,0.0002999999999993008,0.0008999999999996788,7527
172,1794427,ChlorogenicAcid,P21554,0,0,0,0.030085432951900387,-8.7522,562,0.07466454098578451,0.9254683140693504,-1.359703026957434,-2.3420281768726467,0.0007999999999999119,0.00019999999999953388,7527
173,1794427,ChlorogenicAcid,O00222,0,0,0,0.02967042962274132,-9.0099,327,0.04344360302909526,0.9566892520260396,-1.5711490860171378,-2.7014925373134333,0.001200000000000756,9.999999999976694e-05,7527
174,1794427,ChlorogenicAcid,Q9UNQ0,0,0,0,0.029401456501807758,-8.1424,1421,0.18878703334661884,0.811345821708516,-0.8593545333035445,-1.4914213976844757,0.0007999999999999119,0.0004999999999988347,7527
175,1794427,ChlorogenicAcid,P57789,0,0,0,0.02913552361040623,-7.3682,3033,0.4029493822239936,0.5971834728311411,-0.2241137924264674,-0.41149393220811825,0.00140000000000029,0.0,7527
176,1794427,ChlorogenicAcid,Q99835,0,0,0,0.028942387582592034,-7.829,1986,0.2638501394978079,0.7362827155573269,-0.602205930628685,-1.0542614032640534,9.999999999976694e-05,0.000300000000000189,7527
177,1794427,ChlorogenicAcid,P09429,0,0,0,0.027101578091463865,-5.6316,6880,0.9140427793277535,0.08609007572738148,1.200788132925033,2.0108801785465205,0.0002999999999993008,0.000300000000000189,7527
178,1794427,ChlorogenicAcid,P48039,0,0,0,0.026312771485866613,-8.2871,1196,0.15889464594127806,0.8412382091138568,-0.9780826852086247,-1.6932626586692716,0.0005000000000006111,9.999999999976694e-05,7527
179,1794427,ChlorogenicAcid,P41180,0,0,0,0.02590625165408592,-8.4527,946,0.1256808821575661,0.8744519728975688,-1.1139595473750463,-1.9242572185799978,0.000600000000000378,0.00019999999999953388,7527
180,1794427,ChlorogenicAcid,P21917,0,0,0,0.025716246304237272,-9.1176,264,0.03507373455559984,0.965059120499535,-1.6595182771724732,-2.851722694936532,0.0015999999999998238,0.001900000000000901,7527
181,1794427,ChlorogenicAcid,P42261,0,0,0,0.025690010415366248,-4.6935,7303,0.9702404676497941,0.029892387405340726,1.9705108647989482,3.319430882968336,0.007800000000000473,0.002200000000000202,7527
182,1794427,ChlorogenicAcid,Q99259,0,0,0,0.02563148052208073,-7.9208,1794,0.23834196891191708,0.7617908861432178,-0.6775289737861582,-1.1823127353884784,0.00039999999999995595,0.0,7527
183,1794427,ChlorogenicAcid,Q02763,0,0,0,0.02562278373775415,-8.5111,864,0.11478676763650857,0.8853460874186263,-1.1618774746124807,-2.0057190682103516,0.000600000000000378,0.0006999999999983686,7527
184,1794427,ChlorogenicAcid,Q8IWT1,0,0,0,0.025481922399634472,-7.1937,3455,0.45901421549089944,0.5411186395642353,-0.08093436943105285,-0.16808480959687522,0.000300000000000189,0.00140000000000029,7527
185,1794427,ChlorogenicAcid,Q8NER1,0,0,0,0.02532751989297106,-7.1037,3686,0.4897037332270493,0.5104291218280856,-0.007088248688432318,-0.042544287906263044,9.999999999976694e-05,9.999999999976694e-05,7527
186,1794427,ChlorogenicAcid,P47870,0,0,0,0.02532693915927256,-7.3696,3028,0.40228510694831937,0.5978477481068154,-0.22526250986024174,-0.41344678476775043,0.000700000000000145,0.0,7527
187,1794427,ChlorogenicAcid,A8MYU2,0,0,0,0.02504859965129603,-8.6969,624,0.08290155440414508,0.9172313006509898,-1.3143286883233565,-2.2648905007671916,0.0010999999999992127,0.001200000000000756,7527
188,1794427,ChlorogenicAcid,P23368,0,0,0,0.02482475989742363,-7.6577,2360,0.313537930118241,0.6865949249368939,-0.4616521474818974,-0.8153159436462551,9.999999999976694e-05,0.000300000000000189,7527
189,1794427,ChlorogenicAcid,Q9P0X4,0,0,0,0.024243864079480634,-7.4929,2718,0.36110003985651656,0.6390328151986183,-0.3264316952776316,-0.5854372994838887,0.0004999999999997229,0.0005000000000006111,7527
190,1794427,ChlorogenicAcid,P00390,0,0,0,0.023572836208349428,-9.1613,235,0.031220937956689253,0.9689119170984456,-1.69537467135528,-2.9126795926907536,0.0038000000000000256,0.0020999999999986585,7527
191,1794427,ChlorogenicAcid,Q16647,0,0,0,0.023553637679752614,-8.0348,1607,0.21349807360170053,0.7866347814534342,-0.7710673933934783,-1.3413307295299217,0.0015999999999998238,0.0,7527
192,1794427,ChlorogenicAcid,P09172,0,0,0,0.0235457120522258,-8.6882,634,0.08423010495549356,0.9159027500996413,-1.3071902299849039,-2.252754917003767,0.0005000000000006111,0.0007999999999999119,7527
193,1794427,ChlorogenicAcid,Q16832,0,0,0,0.023253062729884345,-8.1193,1461,0.19410123555201275,0.8060316195031221,-0.8404006956462723,-1.4591993304505526,0.000700000000000145,0.0005999999999986017,7527
194,1794427,ChlorogenicAcid,Q9UP95,0,0,0,0.023057271639139395,-8.5558,805,0.10694831938355255,0.8931845356715823,-1.1985543812479813,-2.0680708606500207,0.0007999999999999119,9.999999999976694e-05,7527
195,1794427,ChlorogenicAcid,O75899,0,0,0,0.02302255055053097,-8.4242,978,0.12993224392188124,0.8702006111332536,-1.0905749424732172,-1.8845027200446383,0.000600000000000378,0.0002999999999993008,7527
196,1794427,ChlorogenicAcid,P00797,0,0,0,0.022999548751610095,-8.8049,504,0.06695894778796334,0.9331739072671715,-1.4029440332145018,-2.4155391267959274,0.0015000000000000568,9.999999999976694e-05,7527
197,1794427,ChlorogenicAcid,O43424,0,0,0,0.02287483655690194,-9.2308,201,0.026703866082104424,0.9734289889730304,-1.752400286817637,-3.0096247733296146,0.0,0.00039999999999906777,7527
198,1794427,ChlorogenicAcid,Q9UM73,0,0,0,0.022802809253367563,-7.5713,2544,0.33798326026305303,0.6621495947920819,-0.3907598715689814,-0.6947970428232669,0.000300000000000189,0.0,7527
199,1794427,ChlorogenicAcid,P16662,0,0,0,0.022714285706173717,-8.198,1327,0.17629865816394313,0.8238341968911918,-0.9049750256734302,-1.5689775421955652,0.000700000000000145,9.999999999976694e-05,7527
200,1794427,ChlorogenicAcid,P49189,0,0,0,0.02260210126420688,-9.3789,140,0.018599707718878703,0.9815331473362562,-1.8739181810618821,-3.216208676244944,0.0017999999999993577,0.00280000000000058,7527
201,1794427,ChlorogenicAcid,P00918,0,0,0,0.02222853052543615,-7.814,2020,0.2683672113723927,0.7317656436827421,-0.5898982438382485,-1.0333379829822853,0.0007999999999999119,0.0007999999999999119,7527
202,1794427,ChlorogenicAcid,P21589,0,0,0,0.02218507383854558,-9.6672,61,0.00810415836322572,0.9920286966919091,-2.1104719211740766,-3.6183568140605384,0.01419999999999888,0.0037000000000002586,7527
203,1794427,ChlorogenicAcid,P56373,0,0,0,0.022162426504723703,-6.8918,4288,0.5696824764182277,0.43045037863690716,0.1667783400378045,0.2530338959408565,9.999999999976694e-05,0.000300000000000189,7527
204,1794427,ChlorogenicAcid,P51795,0,0,0,0.022131961321943942,-8.0827,1517,0.20154111863956423,0.7985917364155706,-0.8103699398776066,-1.4081461849630368,0.0015000000000000568,9.999999999976694e-05,7527
205,1794427,ChlorogenicAcid,P29322,0,0,0,0.022084952967418955,-7.2416,3324,0.44161020326823436,0.5585226517869004,-0.12023691591518117,-0.23490026502999042,0.000600000000000378,0.00019999999999953388,7527
206,1794427,ChlorogenicAcid,P25024,0,0,0,0.021916300805852353,-7.7094,2233,0.29666533811611534,0.7034675169390195,-0.504072641286269,-0.887431998884084,9.999999999976694e-05,0.002100000000000435,7527
207,1794427,ChlorogenicAcid,Q9Y271,0,0,0,0.02158581183300106,-8.7784,532,0.07067888933173908,0.9294539657233958,-1.381200453218063,-2.3785744176314685,0.0011999999999989797,0.002500000000001279,7527
208,1794427,ChlorogenicAcid,P11388,0,0,0,0.021450628703272162,-8.3893,1026,0.13630928656835392,0.863823568486781,-1.061939057874134,-1.8358208955223891,9.999999999976694e-05,0.0002999999999993008,7527
209,1794427,ChlorogenicAcid,P30837,0,0,0,0.021395477303562744,-8.2928,1187,0.15769895044506443,0.8424339046100704,-0.98275960618899,-1.7012135583763426,0.0002999999999993008,0.0005000000000006111,7527
210,1794427,ChlorogenicAcid,P29466,0,0,0,0.02138013958400755,-6.9635,4087,0.5429786103361233,0.45715424471901156,0.10794759717951681,0.15301994699400218,0.00019999999999953388,9.999999999976694e-05,7527
211,1794427,ChlorogenicAcid,P98161,0,0,0,0.021245068183083908,-7.3652,3037,0.403480802444533,0.5966520526106018,-0.22165225506837996,-0.40730924815176434,0.000300000000000189,0.001000000000000334,7527
212,1794427,ChlorogenicAcid,Q9HAR2,0,0,0,0.021182701502399783,-7.8305,1980,0.2630530091669988,0.737079845888136,-0.6034366993077287,-1.0563537452922305,0.00039999999999995595,0.00020000000000042206,7527
213,1794427,ChlorogenicAcid,P19793,0,0,0,0.021032192957937363,-8.9168,408,0.054204862495017936,0.945927992560117,-1.4947593766711602,-2.5716278420979224,0.002100000000000435,0.002200000000000202,7527
214,1794427,ChlorogenicAcid,O75751,0,0,0,0.021010821992176278,-9.2535,190,0.025242460475621096,0.9748903945795138,-1.7710259194938314,-3.0412888826893587,0.001100000000000989,0.0002999999999993008,7527
215,1794427,ChlorogenicAcid,Q9UBS5,0,0,0,0.020963651608752812,-7.9694,1721,0.2286435498870732,0.7714893051680616,-0.7174058789871737,-1.2501046171014096,0.0005000000000006111,0.00019999999999953388,7527
216,1794427,ChlorogenicAcid,P43116,0,0,0,0.020802974808741336,-9.24,196,0.026039590806430184,0.9740932642487047,-1.759949001382438,-3.022457804435766,0.000700000000000145,0.0030000000000001137,7527
217,1794427,ChlorogenicAcid,P32238,0,0,0,0.020752454492131586,-8.8345,476,0.06323900624418759,0.9368938488109473,-1.4272312018142972,-2.456828009485285,0.001200000000000756,0.0011999999999989797,7527
218,1794427,ChlorogenicAcid,O95069,0,0,0,0.020606331131623336,-7.5504,2588,0.3438288826889863,0.6563039723661486,-0.37361116130763933,-0.6656437438973356,0.0011999999999998678,0.0022999999999999687,7527
219,1794427,ChlorogenicAcid,Q04828,0,0,0,0.02059536924892314,-9.5583,84,0.011159824631327222,0.9889730304238076,-2.0211181150755055,-3.4664527828148968,0.0,0.0,7527
220,1794427,ChlorogenicAcid,Q9NYG8,0,0,0,0.020585599320227597,-8.7316,591,0.0785173375846951,0.9216155174704398,-1.342800470431901,-2.313293346352351,0.000700000000000145,0.00019999999999953388,7527
221,1794427,ChlorogenicAcid,Q14831,0,0,0,0.020559155547230208,-7.9204,1797,0.23874053407732165,0.7613923209778132,-0.6772007688050798,-1.1817547775142978,0.0005999999999994898,0.0,7527
222,1794427,ChlorogenicAcid,Q8TCJ2,0,0,0,0.020543953200621284,-7.8038,2035,0.2703600371994154,0.7297728178557195,-0.5815290168207513,-1.0191100571906822,0.000700000000000145,0.00020000000000042206,7527
223,1794427,ChlorogenicAcid,O14638,0,0,0,0.02030266088529489,-8.6401,691,0.09180284309817989,0.908330011956955,-1.2677235810102367,-2.185660482633562,0.0010000000000012221,0.0007999999999999119,7527
224,1794427,ChlorogenicAcid,P56696,0,0,0,0.020177653119591375,-7.8181,2012,0.26730437093131393,0.7328284841238208,-0.5932623448943014,-1.0390570511926356,0.00020000000000042206,9.999999999976694e-05,7527
225,1794427,ChlorogenicAcid,Q6UWV6,0,0,0,0.020134258565477507,-8.7657,547,0.0726717151587618,0.927461139896373,-1.3707799450688276,-2.3608592551262393,0.0029000000000003467,0.0002999999999993008,7527
226,1794427,ChlorogenicAcid,Q15375,0,0,0,0.02008741234221327,-7.6505,2383,0.3165935963863425,0.6835392586687923,-0.4557444578224877,-0.8052727019110061,9.999999999976694e-05,0.000300000000000189,7527
