pubchem_cid,uniprot_id,in_old_bindingdb_positive,in_yamanishi_all,in_yamanishi_feature_complete
4197,Q59EN6,0,1,0
4197,Q59F77,0,1,0
4197,Q6IB24,0,1,0
4197,Q6UWR7,0,1,0
4197,Q6UWV6,0,1,1
4197,Q8IW54,0,1,0
4197,Q92484,0,1,1
4197,Q96Q11,0,1,1
4197,Q9BRC7,0,1,0
4197,Q9HCR9,0,1,0
4197,Q9NP56,0,1,0
4197,Q9NQ66,0,1,0
4197,Q9NUW8,0,1,1
4197,Q9NY59,0,1,1
4197,Q9UK23,0,1,0
4197,Q9Y233,0,1,1
4197,X5DNX5,0,1,0
4201,A8K432,0,1,0
4201,P48048,0,1,0
4201,P50226,0,1,1
4205,B4E398,0,1,0
4205,C1ID52,0,1,0
4205,P05177,0,1,1
4205,P08684,0,1,1
4205,P08913,0,1,1
4205,P10635,0,1,1
4205,P18089,0,1,1
4205,P28223,0,1,1
4205,P28335,0,1,1
4205,P46098,0,1,0
4205,Q5Y7H2,0,1,0
4205,Q6GRK0,0,1,0
42113,A8K177,0,1,0
42113,P14867,0,1,1
42113,P23415,0,1,1
42113,P30049,0,1,0
42113,P42261,0,1,1
42113,P98194,0,1,0
42113,Q09470,0,1,0
42113,Q59GL5,0,1,0
4218,P03956,1,0,0
4218,P08254,1,0,0
4218,P09237,1,0,0
4218,P14780,1,0,0
4219,P03956,1,0,0
4219,P08253,1,0,0
4219,P39900,1,0,0
4219,P45452,1,0,0
4235,P21397,0,1,1
4235,P27338,0,1,1
4235,Q49A63,0,1,0
4235,Q53YE7,0,1,0
4237,P23219,0,1,1
4237,P35354,0,1,1
42611257,O00625,1,0,0
42611257,P00533,1,0,0
42611257,P04049,1,0,0
42611257,P07333,1,0,0
42611257,P08172,1,0,0
42611257,P10398,1,0,0
42611257,P11229,1,0,0
42611257,P15056,1,0,0
42611257,P20309,1,0,0
42611257,P22830,1,0,0
42611257,P35968,1,0,0
42611257,P51955,1,0,0
42611257,Q00613,1,0,0
42611257,Q07912,1,0,0
42611257,Q08345,1,0,0
42611257,Q12797,1,0,0
42611257,Q16832,1,0,0
42611257,Q9NYL2,1,0,0
4369080,P03956,1,0,0
4369080,P08253,1,0,0
4369080,P08254,1,0,0
4369084,P03956,1,0,0
4369084,P08253,1,0,0
4369084,P08254,1,0,0
43815,B2R7Y7,0,1,0
43815,P31645,0,1,1
439168,Q92959,1,0,0
439693,A0A0S2Z381,0,1,0
439693,P00813,0,1,1
4409,P23219,0,1,1
4409,P35354,0,1,1
44093,B4DKH4,0,1,0
44093,P12821,0,1,1
441258,P30874,0,1,0
441258,P32745,0,1,0
441258,P35346,0,1,0
441278,G8XRH5,0,1,0
441278,P35372,0,1,1
441308,P07550,0,1,0
441308,P08588,0,1,0
441308,X5DQM5,0,1,0
441313,B4DKH4,0,1,0
441313,P12821,0,1,1
441314,O43451,0,1,1
441314,P04746,0,1,1
441314,P10253,0,1,1
441314,Q53F26,0,1,0
441314,Q8TET4,0,1,0
441325,Q96RP8,0,1,0
441334,P07550,0,1,0
441334,X5DQM5,0,1,0
441336,P06401,0,1,1
441348,O95279,0,1,0
441348,P35498,0,1,0
441348,P35499,0,1,0
441348,Q14524,0,1,0
441348,Q15858,0,1,0
441348,Q6B4S4,0,1,0
441348,Q99250,0,1,0
441348,Q9C007,0,1,0
441348,Q9NY46,0,1,0
441348,Q9UQD0,0,1,0
441348,Q9Y5Y9,0,1,0
441350,P07101,0,1,1
441350,P78428,0,1,0
441351,A4D1Q0,0,1,0
441351,P08172,0,1,1
441351,Q15822,0,1,1
441351,Q6SL56,0,1,0
441351,Q86SJ1,0,1,0
441358,Q9UGI6,0,1,0
441361,P11926,0,1,0
441401,P21397,0,1,1
441401,Q49A63,0,1,0
441401,Q53YE7,0,1,0
441411,A8KAG8,0,1,0
441411,P07550,0,1,1
441411,P08588,0,1,1
441411,P08913,0,1,0
441411,P13945,0,1,0
441411,P18089,0,1,1
441411,P18825,0,1,0
441411,P25100,0,1,0
441411,P35348,0,1,0
441411,P35368,0,1,0
441411,Q4W594,0,1,0
441411,X5DQM5,0,1,0
4421,P11388,0,1,1
4421,Q02880,0,1,1
442428,P11511,1,0,0
442428,P18031,1,0,0
442428,P49841,1,0,0
442428,P61088,1,0,0
442428,Q9Y251,1,0,0
442431,P18031,1,0,0
44246499,P14618,1,0,0
442793,P05177,1,0,0
442793,P08684,1,0,0
442793,P08908,1,0,0
442793,P10632,1,0,0
442793,P11712,1,0,0
442793,P20813,1,0,0
442793,P23219,1,0,0
442793,P33261,1,0,0
442793,P35354,1,0,0
442793,Q8NER1,1,0,0
443600,P03956,1,0,0
443600,P08253,1,0,0
443600,P08254,1,0,0
443600,P08473,1,0,0
443600,P12821,1,0,0
443600,P14780,1,0,0
443600,P15144,1,0,0
443600,P22894,1,0,0
443600,P27487,1,0,0
443600,P42892,1,0,0
443600,Q13547,1,0,0
443600,Q16820,1,0,0
443600,Q9HBH1,1,0,0
443600,Q9UBN7,1,0,0
443872,P08235,0,1,1
443873,B4DKH4,0,1,0
443873,P12821,0,1,1
443879,A4D1Q0,0,1,0
443879,P08172,0,1,1
443879,P11229,0,1,1
443879,Q53XZ3,0,1,0
443879,Q6SL56,0,1,0
443879,Q86SJ1,0,1,0
443939,P11229,0,1,1
443939,Q53XZ3,0,1,0
443958,P07550,0,1,1
443958,X5DQM5,0,1,0
444020,P25105,0,1,0
444025,P15121,0,1,1
444030,P35348,0,1,0
444031,P04035,0,1,1
444305,P11117,0,1,0
444305,P13686,0,1,1
444305,P15309,0,1,1
444305,P24666,0,1,1
444305,Q59EH3,0,1,0
444305,Q9BZG2,0,1,0
444305,Q9NPH0,0,1,1
444795,A0A1L4FMK7,0,1,0
444795,A8K3H3,0,1,0
444795,F1D8P4,0,1,0
444795,F1D8Q5,0,1,0
444795,F1D8Q7,0,1,0
444795,O94788,0,1,1
444795,P00352,0,1,1
444795,P10276,0,1,1
444795,P10826,0,1,1
444795,P13631,0,1,1
444795,P19793,0,1,1
444795,P28702,0,1,1
444795,P48443,0,1,1
444795,P51449,0,1,1
444795,P51843,0,1,1
444795,Q5STP9,0,1,0
444795,Q6I9R7,0,1,0
444795,Q6I9R9,0,1,0
444795,Q6P3U7,0,1,0
444795,Q8NFJ5,0,1,0
444795,Q92753,0,1,0
444795,V9HW83,0,1,0
444972,P23368,0,1,1
445354,P05067,1,0,0
445354,P37840,1,0,0
44561,O14746,0,1,0
445639,P02774,0,1,1
44571,P21397,0,1,1
44571,P27338,0,1,1
44571,Q49A63,0,1,0
44571,Q53YE7,0,1,0
445858,O43570,1,0,0
445858,P00915,1,0,0
445858,P00918,1,0,0
445858,P05067,1,0,0
445858,P06276,1,0,0
445858,P07451,1,0,0
445858,P14618,1,0,0
445858,P22303,1,0,0
445858,P22748,1,0,0
445858,P23280,1,0,0
445858,P37840,1,0,0
445858,P43166,1,0,0
445858,Q12794,1,0,0
445858,Q16790,1,0,0
445858,Q9ULX7,1,0,0
446504,O14672,1,0,0
446504,O75173,1,0,0
446504,P00915,1,0,0
446504,P00918,1,0,0
446504,P03956,1,0,0
446504,P08253,1,0,0
446504,P08254,1,0,0
446504,P09237,1,0,0
446504,P13497,1,0,0
446504,P14780,1,0,0
446504,P22894,1,0,0
446504,P45452,1,0,0
446504,P50281,1,0,0
446504,P51512,1,0,0
446504,P78536,1,0,0
446504,Q16790,1,0,0
4485,A0A0S2Z3R3,0,1,0
4485,A0N0X8,0,1,0
4485,A6H8K3,0,1,0
4485,A8KAG8,0,1,0
4485,B3KQH9,0,1,0
4485,C1ID52,0,1,0
4485,O00305,0,1,1
4485,O00555,0,1,1
4485,O15528,0,1,0
4485,O43497,0,1,1
4485,O60840,0,1,0
4485,O75762,0,1,1
4485,O75881,0,1,0
4485,O95180,0,1,0
4485,O95992,0,1,0
4485,P04798,0,1,1
4485,P05093,0,1,1
4485,P05108,0,1,1
4485,P05177,0,1,1
4485,P05181,0,1,1
4485,P07550,0,1,1
4485,P08588,0,1,1
4485,P08684,0,1,1
4485,P08686,0,1,1
4485,P08913,0,1,1
4485,P10632,0,1,1
4485,P10635,0,1,1
4485,P11509,0,1,1
4485,P11511,0,1,1
4485,P13584,0,1,0
4485,P13945,0,1,0
4485,P15538,0,1,1
4485,P18089,0,1,1
4485,P20813,0,1,1
4485,P20815,0,1,1
4485,P20853,0,1,0
4485,P21817,0,1,1
4485,P22680,0,1,1
4485,P24462,0,1,1
4485,P24903,0,1,0
4485,P25024,0,1,1
4485,P25100,0,1,0
4485,P33260,0,1,1
4485,P33261,0,1,1
4485,P35348,0,1,0
4485,P35368,0,1,0
4485,P51589,0,1,0
4485,P54284,0,1,1
4485,P54289,0,1,1
4485,P62955,0,1,0
4485,P78329,0,1,0
4485,P98161,0,1,1
4485,Q00975,0,1,0
4485,Q01668,0,1,1
4485,Q02318,0,1,0
4485,Q02641,0,1,1
4485,Q02928,0,1,0
4485,Q05C57,0,1,0
4485,Q06432,0,1,0
4485,Q08289,0,1,0
4485,Q08477,0,1,0
4485,Q08AG9,0,1,0
4485,Q13698,0,1,1
4485,Q13936,0,1,0
4485,Q14573,0,1,0
4485,Q14643,0,1,0
4485,Q15413,0,1,1
4485,Q15878,0,1,1
4485,Q16647,0,1,1
4485,Q16678,0,1,1
4485,Q16696,0,1,1
4485,Q16850,0,1,1
4485,Q1HB44,0,1,0
4485,Q53TK1,0,1,0
4485,Q59ES2,0,1,0
4485,Q59FG1,0,1,0
4485,Q59GD8,0,1,0
4485,Q5TCH4,0,1,0
4485,Q5Y7H2,0,1,0
4485,Q6GRK0,0,1,0
4485,Q7Z348,0,1,0
4485,Q7Z3S7,0,1,0
4485,Q86W10,0,1,0
4485,Q8IYG4,0,1,0
4485,Q8IZS8,0,1,0
4485,Q8N118,0,1,0
4485,Q8TCA4,0,1,0
4485,Q8TDD0,0,1,0
4485,Q92736,0,1,1
4485,Q96SQ9,0,1,0
4485,Q9H1D0,0,1,1
4485,Q9HB55,0,1,0
4485,Q9NY47,0,1,0
4485,Q9NYL5,0,1,0
4485,Q9P0X4,0,1,0
4485,Q9UBN1,0,1,0
4485,Q9UNU6,0,1,1
4485,Q9Y2Z9,0,1,0
4485,Q9Y698,0,1,0
4485,Q9Y6A2,0,1,1
4485,X5DQM5,0,1,0
448537,A0A2R8Y491,0,1,0
448537,A0A384MTR2,0,1,0
448537,A0A384NPQ2,0,1,0
448537,A8K415,0,1,0
448537,F1D8R5,0,1,0
448537,G4XH65,0,1,0
448537,O75715,0,1,1
448537,P03372,0,1,1
448537,P05164,0,1,1
448537,P07203,0,1,1
448537,P11474,0,1,1
448537,P11678,0,1,0
448537,P18283,0,1,1
448537,P22079,0,1,0
448537,P22352,0,1,1
448537,P30044,0,1,1
448537,P30048,0,1,1
448537,P36969,0,1,1
448537,P49895,0,1,0
448537,P55073,0,1,0
448537,P62508,0,1,1
448537,Q06830,0,1,1
448537,Q13162,0,1,1
448537,Q569H8,0,1,0
448537,Q7L4Q3,0,1,0
448537,Q7LCB3,0,1,0
448537,Q86TU3,0,1,0
448537,Q92731,0,1,1
448537,Q92813,0,1,0
448537,Q96SL4,0,1,1
448537,V9HW63,0,1,0
448537,V9HWN8,0,1,0
4493,P10275,0,1,1
4493,P16435,0,1,1
4493,P35348,0,1,0
4493,Q9NUA2,0,1,0
4497,O60840,0,1,0
4497,Q01668,0,1,1
4497,Q06432,0,1,0
4497,Q08289,0,1,0
4497,Q13936,0,1,0
4497,Q59GD8,0,1,0
4497,Q7Z3S7,0,1,0
4499,A6H8K3,0,1,0
4499,B3KQH9,0,1,0
4499,O00305,0,1,1
4499,O00555,0,1,1
4499,O43497,0,1,1
4499,O60840,0,1,0
4499,O75762,0,1,1
4499,O95180,0,1,0
4499,P21817,0,1,1
4499,P54284,0,1,1
4499,P54289,0,1,1
4499,P62955,0,1,0
4499,P98161,0,1,1
4499,Q00975,0,1,0
4499,Q01668,0,1,1
4499,Q02641,0,1,1
4499,Q06432,0,1,0
4499,Q08289,0,1,0
4499,Q13698,0,1,1
4499,Q13936,0,1,0
4499,Q14573,0,1,0
4499,Q14643,0,1,0
4499,Q15413,0,1,1
4499,Q15878,0,1,1
4499,Q59ES2,0,1,0
4499,Q59FG1,0,1,0
4499,Q59GD8,0,1,0
4499,Q7Z3S7,0,1,0
4499,Q8IZS8,0,1,0
4499,Q92736,0,1,1
4499,Q9H1D0,0,1,1
4499,Q9NY47,0,1,0
4499,Q9P0X4,0,1,0
4499,Q9UBN1,0,1,0
4499,Q9Y698,0,1,0
4507,A6H8K3,0,1,0
4507,B3KQH9,0,1,0
4507,O00305,0,1,1
4507,O00555,0,1,1
4507,O43497,0,1,1
4507,O60840,0,1,0
4507,O75762,0,1,1
4507,O95180,0,1,0
4507,P21817,0,1,1
4507,P54284,0,1,1
4507,P54289,0,1,1
4507,P62955,0,1,0
4507,P98161,0,1,1
4507,Q00975,0,1,0
4507,Q01668,0,1,1
4507,Q02641,0,1,1
4507,Q06432,0,1,0
4507,Q08289,0,1,0
4507,Q13698,0,1,1
4507,Q13936,0,1,0
4507,Q14573,0,1,0
4507,Q14643,0,1,0
4507,Q15413,0,1,1
4507,Q15878,0,1,1
4507,Q59ES2,0,1,0
4507,Q59FG1,0,1,0
4507,Q59GD8,0,1,0
4507,Q7Z3S7,0,1,0
4507,Q8IZS8,0,1,0
4507,Q92736,0,1,1
4507,Q9H1D0,0,1,1
4507,Q9NY47,0,1,0
4507,Q9P0X4,0,1,0
4507,Q9UBN1,0,1,0
4507,Q9Y698,0,1,0
4510,A0A140VJE6,0,1,0
4510,P16066,0,1,0
451415,E5KMK7,0,1,0
451415,O95985,0,1,0
451415,P11387,0,1,0
451415,P11388,0,1,0
451415,Q02880,0,1,0
451415,Q13472,0,1,0
451415,Q969P6,0,1,0
451415,Q9BVT2,0,1,0
4594,A0A384MR29,0,1,0
4594,P20648,0,1,0
4594,Q658V6,0,1,0
4595,B4E398,0,1,0
4595,P46098,0,1,0
460612,P21549,0,1,1
4614,P23219,0,1,1
4614,P35354,0,1,1
4616,A8K177,0,1,0
4616,P14867,0,1,1
4634,A4D1Q0,0,1,0
4634,P08172,0,1,1
4634,P11229,0,1,1
4634,Q53XZ3,0,1,0
4634,Q6SL56,0,1,0
4634,Q86SJ1,0,1,0
4659569,A0A140VJG8,0,1,0
4659569,P21964,0,1,1
466151,P03956,1,0,0
466151,P08253,1,0,0
466151,P08254,1,0,0
466151,P09237,1,0,0
466151,P14780,1,0,0
466151,P22894,1,0,0
466151,P45452,1,0,0
466151,P50281,1,0,0
466151,P78536,1,0,0
467825,Q16850,0,1,1
4679,P05023,0,1,0
4679,P08684,0,1,1
4679,P11712,0,1,1
4679,P33261,0,1,1
4679,Q6GRK0,0,1,0
4680,O00408,1,0,0
4680,O95342,1,0,0
4680,P22303,1,0,0
4680,P27815,1,0,0
4680,Q01064,1,0,0
4680,Q08499,1,0,0
4680,Q12809,1,0,0
4680,Q13370,1,0,0
4680,Q14432,1,0,0
4680,Q9UM07,1,0,0
4680,Q9Y233,1,0,0
472335,E5KMK7,0,1,0
472335,O95985,0,1,1
472335,P11387,0,1,1
472335,Q13472,0,1,1
472335,Q969P6,0,1,0
472335,Q9BVT2,0,1,0
4737,A8K177,0,1,0
4737,A8K496,0,1,0
4737,B4DK78,0,1,0
4737,O14764,0,1,1
4737,P14867,0,1,1
4737,P17787,0,1,1
4737,P18505,0,1,0
4737,P18507,0,1,1
4737,P24046,0,1,0
4737,P28472,0,1,1
4737,P31644,0,1,1
4737,P32297,0,1,1
4737,P34903,0,1,0
4737,P43681,0,1,1
4737,P47869,0,1,0
4737,P47870,0,1,1
4737,P48169,0,1,1
4737,P49019,0,1,0
4737,P78334,0,1,0
4737,Q04844,0,1,0
4737,Q15822,0,1,1
4737,Q15825,0,1,0
4737,Q16445,0,1,0
4737,Q59FV0,0,1,0
4737,Q5SXY3,0,1,0
4737,Q99928,0,1,0
4737,Q9GZZ6,0,1,0
4737,Q9UGM1,0,1,1
4737,Q9UN88,0,1,0
4737,X5D7F5,0,1,0
4737,X5DNL6,0,1,0
4740,A0A0S2Z4T6,0,1,0
4740,A0A140VJR0,0,1,0
4740,A0A384MED8,0,1,0
4740,A0A384MR47,0,1,0
4740,A7E2E5,0,1,0
4740,A8K0T6,0,1,0
4740,A8K6K2,0,1,0
4740,A8K8F9,0,1,0
4740,B3KN41,0,1,0
4740,B3KN77,0,1,0
4740,F6R4I1,0,1,0
4740,O00408,0,1,1
4740,O14638,0,1,1
4740,O14939,0,1,1
4740,O43849,0,1,0
4740,O43924,0,1,1
4740,O60658,0,1,1
4740,O60906,0,1,0
4740,O76074,0,1,1
4740,O76083,0,1,1
4740,O95263,0,1,0
4740,P09543,0,1,1
4740,P12429,0,1,1
4740,P16499,0,1,0
4740,P16885,0,1,1
4740,P17405,0,1,1
4740,P18545,0,1,1
4740,P19174,0,1,1
4740,P21589,0,1,1
4740,P22413,0,1,0
4740,P27815,0,1,1
4740,P29218,0,1,1
4740,P35913,0,1,0
4740,P49902,0,1,1
4740,P51160,0,1,1
4740,P51178,0,1,0
4740,P54750,0,1,0
4740,P80108,0,1,0
4740,Q00722,0,1,1
4740,Q01970,0,1,1
4740,Q07343,0,1,1
4740,Q08493,0,1,1
4740,Q08499,0,1,1
4740,Q13370,0,1,1
4740,Q13393,0,1,1
4740,Q13822,0,1,1
4740,Q13956,0,1,0
4740,Q14123,0,1,0
4740,Q15147,0,1,0
4740,Q32MM7,0,1,0
4740,Q4LE43,0,1,0
4740,Q53RX3,0,1,0
4740,Q59EA4,0,1,0
4740,Q59EN6,0,1,0
4740,Q59F77,0,1,0
4740,Q6IB24,0,1,0
4740,Q6NZX3,0,1,0
4740,Q6UWR7,0,1,0
4740,Q6UWV6,0,1,1
4740,Q8IW54,0,1,0
4740,Q8TCD5,0,1,1
4740,Q92484,0,1,1
4740,Q96Q11,0,1,1
4740,Q9BRC7,0,1,0
4740,Q9BXI3,0,1,0
4740,Q9H0P0,0,1,1
4740,Q9HBH5,0,1,0
4740,Q9NP56,0,1,0
4740,Q9NQ66,0,1,0
4740,Q9NUW8,0,1,1
4740,Q9NY59,0,1,1
4740,Q9UK23,0,1,0
4740,Q9Y233,0,1,1
4740,V9HWF3,0,1,0
4740,X5DNX5,0,1,0
4740,X6RM59,0,1,0
4748,A8K8E4,0,1,0
4748,C1ID52,0,1,0
4748,P08684,0,1,1
4748,P10635,0,1,1
4748,P14416,0,1,1
4748,P21728,0,1,1
4748,P35348,0,1,0
4748,P35462,0,1,1
4748,Q5Y7H2,0,1,0
4748,Q6GRK0,0,1,0
4748,X5D2G4,0,1,0
4753,P35498,0,1,0
4754,A0N0X8,0,1,0
4754,P04798,0,1,1
4754,P05177,0,1,1
47576,O15554,0,1,1
47576,Q12809,0,1,1
47576,Q15BH2,0,1,0
47576,Q16322,0,1,0
4763,Q14994,0,1,1
4771,P23975,0,1,0
4771,P27338,0,1,1
4771,Q01959,0,1,0
4781,A0A140VK27,0,1,0
4781,O15296,0,1,1
4781,O75342,0,1,0
4781,P00709,0,1,1
4781,P09917,0,1,1
4781,P09960,0,1,1
4781,P16050,0,1,0
4781,P18054,0,1,1
4781,P23219,0,1,1
4781,P35354,0,1,1
4781,Q16647,0,1,1
48040,P35498,0,1,0
48040,P35499,0,1,0
48040,Q14524,0,1,0
48040,Q15858,0,1,0
48040,Q6B4S4,0,1,0
48040,Q99250,0,1,0
48040,Q9C007,0,1,0
48040,Q9NY46,0,1,0
48040,Q9UQD0,0,1,0
4823,A0A0S2Z4T6,0,1,0
4823,A0A140VJR0,0,1,0
4823,A7E2E5,0,1,0
4823,B3KN77,0,1,0
4823,F6R4I1,0,1,0
4823,O00408,0,1,1
4823,O43849,0,1,0
4823,O43924,0,1,1
4823,O60658,0,1,1
4823,O76074,0,1,1
4823,O76083,0,1,1
4823,O95263,0,1,0
4823,P18545,0,1,1
4823,P27815,0,1,1
4823,P54750,0,1,0
4823,Q07343,0,1,1
4823,Q08493,0,1,1
4823,Q08499,0,1,1
4823,Q13370,0,1,1
4823,Q13946,0,1,1
4823,Q13956,0,1,0
4823,Q14123,0,1,0
4823,Q32MM7,0,1,0
4823,Q6IB24,0,1,0
4823,Q8IW54,0,1,0
4823,Q9HCR9,0,1,0
4823,Q9NP56,0,1,0
4823,Q9Y233,0,1,1
4823,X5DNX5,0,1,0
4828,A0A2D3FAF9,0,1,0
4828,A4D2N2,0,1,0
4828,A5X5Y0,0,1,0
4828,A8K215,0,1,0
4828,A8K5W4,0,1,0
4828,A8KAG8,0,1,0
4828,B4E398,0,1,0
4828,O95264,0,1,0
4828,P07550,0,1,1
4828,P08588,0,1,1
4828,P08908,0,1,1
4828,P08913,0,1,1
4828,P13945,0,1,0
4828,P18089,0,1,1
4828,P25100,0,1,0
4828,P28221,0,1,1
4828,P28222,0,1,1
4828,P28223,0,1,1
4828,P28335,0,1,1
4828,P28566,0,1,1
4828,P30939,0,1,1
4828,P35348,0,1,0
4828,P35368,0,1,0
4828,P41595,0,1,1
4828,P46098,0,1,0
4828,P47898,0,1,1
4828,P50406,0,1,1
4828,Q13049,0,1,1
4828,Q13639,0,1,1
4828,Q5ZGX3,0,1,0
4828,X5D7I5,0,1,0
4828,X5DQM5,0,1,0
4888,Q92952,0,1,0
4906,Q14524,0,1,1
4909,A8K177,0,1,0
4909,P14867,0,1,1
4911,A0A140VJQ4,0,1,0
4911,P04181,0,1,1
4917,A8K8E4,0,1,0
4917,P14416,0,1,1
4917,P21728,0,1,1
4917,P21918,0,1,0
4917,P28223,0,1,1
4917,P35367,0,1,1
4917,P35462,0,1,1
4917,X5D2G4,0,1,0
4927,A4D1Q0,0,1,0
4927,P00734,0,1,1
4927,P08172,0,1,1
4927,P08173,0,1,1
4927,P08912,0,1,1
4927,P11229,0,1,1
4927,P14416,0,1,1
4927,P20309,0,1,1
4927,P28223,0,1,1
4927,P35348,0,1,0
4927,P35367,0,1,1
4927,Q53XZ3,0,1,0
4927,Q6SL56,0,1,0
4927,Q86SJ1,0,1,0
4927,Q9H3N8,0,1,0
4927,Q9Y5N1,0,1,1
493570,B2RDZ2,0,1,0
493570,O14929,1,0,0
493570,P30043,0,1,1
493570,Q16762,1,0,0
493570,Q969G6,0,1,1
493570,V9HWI1,0,1,0
4940,A4D1Q0,0,1,0
4940,P08172,0,1,1
4940,P08173,0,1,1
4940,P08912,0,1,1
4940,P11229,0,1,1
4940,P14416,0,1,1
4940,P20309,0,1,1
4940,P21728,0,1,1
4940,P21917,0,1,1
4940,P25100,0,1,0
4940,P28223,0,1,1
4940,P28335,0,1,1
4940,P35348,0,1,0
4940,P35367,0,1,1
4940,P35368,0,1,0
4940,Q53XZ3,0,1,0
4940,Q6SL56,0,1,0
4940,Q86SJ1,0,1,0
4943,A8K177,0,1,0
4943,A8K496,0,1,0
4943,O14764,0,1,1
4943,P14867,0,1,1
4943,P18505,0,1,0
4943,P18507,0,1,1
4943,P23415,0,1,1
4943,P23416,0,1,1
4943,P24046,0,1,0
4943,P28472,0,1,1
4943,P28476,0,1,0
4943,P31644,0,1,1
4943,P34903,0,1,0
4943,P47869,0,1,0
4943,P47870,0,1,1
4943,P48167,0,1,1
4943,P48169,0,1,1
4943,P78334,0,1,0
4943,Q15067,0,1,0
4943,Q16445,0,1,0
4943,Q99928,0,1,0
4943,Q9UN88,0,1,0
4943,X5D7F5,0,1,0
4943,X5DNL6,0,1,0
49659,P08913,0,1,0
49659,P18089,0,1,0
49659,P18825,0,1,0
49659,P21728,0,1,0
49659,P21918,0,1,0
49659,Q4W594,0,1,0
4993,B0YJ76,0,1,0
4993,P00374,0,1,1
5018304,P23219,0,1,0
5018304,P35354,0,1,0
50294,A4ZKH2,0,1,0
50294,P35367,0,1,1
50294,Q13258,0,1,0
50294,Q38Q88,0,1,0
50294,Q38Q91,0,1,0
50294,Q5KU17,0,1,0
50294,Q9NS75,0,1,0
50294,Q9Y271,0,1,1
5070,A0A8D9PH79,0,1,0
5070,A0A8I5KPF5,0,1,0
5070,A1L4F9,0,1,0
5070,A4D1D0,0,1,0
5070,A5X2V1,0,1,0
5070,B0YJ93,0,1,0
5070,B2R693,0,1,0
5070,B2R812,0,1,0
5070,B2RAP6,0,1,0
5070,O00222,0,1,1
5070,O15303,0,1,0
5070,O43424,0,1,1
5070,P35499,0,1,0
5070,P37088,0,1,1
5070,P39086,0,1,1
5070,P41594,0,1,1
5070,P42261,0,1,1
5070,P42262,0,1,1
5070,P42263,0,1,0
5070,P48058,0,1,0
5070,P51168,0,1,1
5070,P51170,0,1,1
5070,P51172,0,1,0
5070,Q01118,0,1,0
5070,Q07699,0,1,1
5070,Q13003,0,1,0
5070,Q13255,0,1,1
5070,Q14416,0,1,1
5070,Q14524,0,1,0
5070,Q14831,0,1,0
5070,Q14832,0,1,1
5070,Q14833,0,1,0
5070,Q16099,0,1,0
5070,Q16478,0,1,0
5070,Q17R51,0,1,0
5070,Q1WWK6,0,1,0
5070,Q59G95,0,1,0
5070,Q59GL5,0,1,0
5070,Q59HC2,0,1,0
5070,Q8IWT1,0,1,1
5070,Q8TCU5,0,1,0
5070,Q9C007,0,1,0
5070,Q9NY37,0,1,0
5070,Q9NY46,0,1,0
5070,Q9NY72,0,1,1
5070,Q9UHC3,0,1,0
5070,Q9Y5Y9,0,1,0
5073,P25100,0,1,0
5073,P28223,0,1,1
5073,P35348,0,1,0
5073,P35368,0,1,0
5090,P23219,0,1,1
5090,P35354,0,1,1
50963,P07550,0,1,1
50963,P08588,0,1,1
50963,X5DQM5,0,1,0
51082,P11388,0,1,0
51082,Q02880,0,1,0
5147,P23219,0,1,1
5147,P35354,0,1,1
5152,P07550,0,1,0
5152,X5DQM5,0,1,0
5154,P02675,1,0,0
5154,P06276,1,0,0
5154,P18858,1,0,0
5154,P20711,1,0,0
5154,P22303,1,0,0
5154,P63000,1,0,0
5154,Q07817,1,0,0
5154,Q9UGC6,1,0,0
517321,P35498,0,1,0
517321,P35499,0,1,0
517321,Q14524,0,1,0
517321,Q15858,0,1,0
517321,Q6B4S4,0,1,0
517321,Q99250,0,1,0
517321,Q9C007,0,1,0
517321,Q9NY46,0,1,0
517321,Q9UQD0,0,1,0
517321,Q9Y5Y9,0,1,0
5206,A8K177,0,1,0
5206,A8K496,0,1,0
5206,O14764,0,1,1
5206,P05181,0,1,1
5206,P14867,0,1,1
5206,P18505,0,1,0
5206,P18507,0,1,1
5206,P23415,0,1,1
5206,P23416,0,1,1
5206,P24046,0,1,0
5206,P28472,0,1,1
5206,P30049,0,1,0
5206,P31644,0,1,1
5206,P34903,0,1,0
5206,P42261,0,1,1
5206,P47869,0,1,0
5206,P47870,0,1,1
5206,P48167,0,1,1
5206,P48169,0,1,1
5206,P78334,0,1,0
5206,P98194,0,1,0
5206,Q09470,0,1,0
5206,Q16445,0,1,0
5206,Q59GL5,0,1,0
5206,Q99928,0,1,0
5206,Q9UN88,0,1,0
5206,X5D7F5,0,1,0
5206,X5DNL6,0,1,0
52542,P21397,0,1,1
52542,P27338,0,1,1
52542,Q49A63,0,1,0
52542,Q53YE7,0,1,0
5265,A8K5W4,0,1,0
5265,P08908,0,1,1
5265,P25100,0,1,0
5265,P28223,0,1,1
5265,P34969,0,1,1
5265,P35348,0,1,0
5265,P35368,0,1,0
5265,Q5ZGX3,0,1,0
5278,P15121,0,1,1
5280343,O00512,1,0,0
5280343,O15296,1,0,0
5280343,O43451,1,0,0
5280343,O43570,1,0,0
5280343,O60341,1,0,0
5280343,O95342,1,0,0
5280343,P00390,1,0,0
5280343,P00533,1,0,0
5280343,P00734,1,0,0
5280343,P00749,1,0,0
5280343,P00915,1,0,0
5280343,P00918,1,0,0
5280343,P03956,1,0,0
