category,kegg_drug,pubchem_cid,kegg_target,chosen_uniprot,chosen_affinity,rank_1_based,total_ranked_uniprots,rank_percentile,higher_ranked_targets,higher_ranked_yamanishi_known_positives,higher_ranked_bindingdb_known_positives,higher_ranked_apparent_false_positives,higher_ranked_apparent_fp_fraction,higher_ranked_unsupported_by_yamanishi_or_bindingdb,higher_ranked_unsupported_fraction
enzyme,D00139,4114,hsa:1581,P22680,-7.0024,1685,7582,0.22223687681350568,1684,21,0,1663,0.9875296912114014,1663,0.9875296912114014
enzyme,D00139,4114,hsa:1582,Q9UNU6,-7.286,1084,7582,0.14297019256132945,1083,15,0,1068,0.9861495844875346,1068,0.9861495844875346
enzyme,D00139,4114,hsa:1583,P05108,-7.2447,1166,7582,0.1537852809285149,1165,16,0,1149,0.9862660944206009,1149,0.9862660944206009
enzyme,D00139,4114,hsa:1584,P15538,-7.294,1070,7582,0.14112371405961488,1069,14,0,1055,0.9869036482694107,1055,0.9869036482694107
enzyme,D00139,4114,hsa:1585,P19099,-7.3532,983,7582,0.12964916908467422,982,11,0,971,0.9887983706720977,971,0.9887983706720977
enzyme,D00139,4114,hsa:1586,P05093,-7.3102,1044,7582,0.1376945396992878,1043,12,0,1031,0.9884947267497604,1031,0.9884947267497604
enzyme,D00139,4114,hsa:1588,P11511,-7.2371,1179,7582,0.15549986810867844,1178,17,0,1161,0.9855687606112055,1161,0.9855687606112055
enzyme,D00139,4114,hsa:1589,P08686,-7.8669,327,7582,0.04312846214719072,326,4,0,322,0.9877300613496932,322,0.9877300613496932
enzyme,D00139,4114,hsa:1595,Q16850,-7.2996,1064,7582,0.14033236613030864,1063,13,0,1050,0.9877704609595485,1050,0.9877704609595485
enzyme,D00139,4114,hsa:5740,Q16647,-6.6136,2712,7582,0.35768926404642576,2711,23,0,2688,0.9915160457395795,2688,0.9915160457395795
enzyme,D00141,3715,hsa:239,P18054,-9.0026,214,7394,0.02894238571814985,213,1,0,212,0.9953051643192489,212,0.9953051643192489
enzyme,D00141,3715,hsa:240,P09917,-8.9042,257,7394,0.034757911820394914,256,2,0,254,0.9921875,254,0.9921875
enzyme,D00141,3715,hsa:247,O15296,-8.46,551,7394,0.0745198809845821,550,3,0,547,0.9945454545454545,547,0.9945454545454545
enzyme,D00141,3715,hsa:4048,P09960,-9.0133,209,7394,0.02826616175277252,208,0,0,208,1.0,208,1.0
enzyme,D00141,3715,hsa:5742,P23219,-7.8429,1376,7394,0.18609683527184204,1375,5,0,1370,0.9963636363636363,1370,0.9963636363636363
enzyme,D00141,3715,hsa:5743,P35354,-8.3126,693,7394,0.09372464160129836,692,4,0,688,0.9942196531791907,688,0.9942196531791907
enzyme,D00142,126941,hsa:1719,P00374,-9.1985,455,7262,0.06265491600110162,454,0,2,454,1.0,452,0.9955947136563876
enzyme,D00145,5578,hsa:1719,P00374,-7.3065,466,7470,0.062382864792503344,465,0,0,465,1.0,465,1.0
enzyme,D00151,4044,hsa:5742,P23219,-8.0002,955,7475,0.1277591973244147,954,1,0,953,0.9989517819706499,953,0.9989517819706499
enzyme,D00151,4044,hsa:5743,P35354,-8.1574,757,7475,0.10127090301003344,756,0,0,756,1.0,756,1.0
enzyme,D00153,13769,hsa:1588,P11511,-9.2117,709,7581,0.09352328188893286,708,0,0,708,1.0,708,1.0
enzyme,D00155,439693,hsa:100,P00813,-6.4329,2912,7327,0.3974341476729903,2911,0,0,2911,1.0,2911,1.0
enzyme,D00160,564,hsa:10747,O00187,-4.8253,1000,7480,0.13368983957219252,999,9,0,990,0.990990990990991,990,0.990990990990991
enzyme,D00160,564,hsa:11202,O60259,-4.0591,4563,7480,0.6100267379679144,4562,25,0,4537,0.994519947391495,4537,0.994519947391495
enzyme,D00160,564,hsa:11330,Q99895,-4.3307,3216,7480,0.4299465240641711,3215,19,0,3196,0.9940902021772939,3196,0.9940902021772939
enzyme,D00160,564,hsa:1215,P23946,-4.0717,4484,7480,0.5994652406417113,4483,24,0,4459,0.9946464421146554,4459,0.9946464421146554
enzyme,D00160,564,hsa:1675,P00746,-4.7729,1187,7480,0.15868983957219251,1186,10,0,1176,0.9915682967959528,1176,0.9915682967959528
enzyme,D00160,564,hsa:1991,P08246,-5.0925,336,7480,0.044919786096256686,335,3,0,332,0.991044776119403,332,0.991044776119403
enzyme,D00160,564,hsa:2155,P08709,-4.2787,3462,7480,0.4628342245989305,3461,21,0,3440,0.9939323894828085,3440,0.9939323894828085
enzyme,D00160,564,hsa:2158,P00740,-3.0692,7082,7480,0.9467914438502674,7081,29,0,7052,0.9959045332580144,7052,0.9959045332580144
enzyme,D00160,564,hsa:2159,P00742,-5.2337,165,7480,0.022058823529411766,164,0,0,164,1.0,164,1.0
enzyme,D00160,564,hsa:2160,P03951,-5.016,470,7480,0.06283422459893048,469,4,0,465,0.9914712153518124,465,0.9914712153518124
enzyme,D00160,564,hsa:2161,P00748,-4.9724,580,7480,0.07754010695187166,579,5,0,574,0.9913644214162349,574,0.9913644214162349
enzyme,D00160,564,hsa:28972,Q9Y6A9,-3.7606,5806,7480,0.7762032085561498,5805,27,0,5778,0.9953488372093023,5778,0.9953488372093023
enzyme,D00160,564,hsa:3001,P12544,-4.5058,2345,7480,0.3135026737967914,2344,17,0,2327,0.9927474402730375,2327,0.9927474402730375
enzyme,D00160,564,hsa:3002,P10144,-4.0019,4813,7480,0.6434491978609626,4812,26,0,4786,0.9945968412302577,4786,0.9945968412302577
enzyme,D00160,564,hsa:354,P07288,-4.2174,3764,7480,0.5032085561497326,3763,22,0,3741,0.9941536008503853,3741,0.9941536008503853
enzyme,D00160,564,hsa:3816,P06870,-4.6171,1810,7480,0.24197860962566844,1809,15,0,1794,0.9917081260364843,1794,0.9917081260364843
enzyme,D00160,564,hsa:3817,P20151,-4.2864,3430,7480,0.4585561497326203,3429,20,0,3409,0.9941673957421989,3409,0.9941673957421989
enzyme,D00160,564,hsa:3818,P03952,-4.7418,1299,7480,0.1736631016042781,1298,12,0,1286,0.9907550077041603,1286,0.9907550077041603
enzyme,D00160,564,hsa:5045,P09958,-4.6997,1461,7480,0.19532085561497325,1460,13,0,1447,0.9910958904109589,1447,0.9910958904109589
enzyme,D00160,564,hsa:5327,P00750,-5.1413,266,7480,0.03556149732620321,265,1,0,264,0.9962264150943396,264,0.9962264150943396
enzyme,D00160,564,hsa:5328,P00749,-4.6734,1575,7480,0.21056149732620322,1574,14,0,1560,0.9911054637865311,1560,0.9911054637865311
enzyme,D00160,564,hsa:5340,P00747,-5.1034,318,7480,0.04251336898395722,317,2,0,315,0.9936908517350158,315,0.9936908517350158
enzyme,D00160,564,hsa:5550,P48147,-4.8729,838,7480,0.11203208556149732,837,8,0,829,0.9904420549581839,829,0.9904420549581839
enzyme,D00160,564,hsa:5646,P35030,-4.7615,1223,7480,0.16350267379679145,1222,11,0,1211,0.9909983633387889,1211,0.9909983633387889
enzyme,D00160,564,hsa:5650,P49862,-4.4614,2577,7480,0.34451871657754013,2576,18,0,2558,0.9930124223602484,2558,0.9930124223602484
enzyme,D00160,564,hsa:5651,P98073,-4.0772,4454,7480,0.5954545454545455,4453,23,0,4430,0.9948349427352347,4430,0.9948349427352347
enzyme,D00160,564,hsa:5657,P24158,-4.5645,2071,7480,0.2768716577540107,2070,16,0,2054,0.9922705314009662,2054,0.9922705314009662
enzyme,D00160,564,hsa:64499,P20231,-4.8824,807,7480,0.10788770053475936,806,7,0,799,0.9913151364764268,799,0.9913151364764268
enzyme,D00160,564,hsa:6768,Q9Y5Y6,-4.9309,680,7480,0.09090909090909091,679,6,0,673,0.9911634756995582,673,0.9911634756995582
enzyme,D00160,564,hsa:8192,Q16740,-3.7336,5890,7480,0.7874331550802139,5889,28,0,5861,0.9952453727288164,5861,0.9952453727288164
enzyme,D00168,6253,hsa:5423,P06746,-5.9996,2666,7331,0.36366116491610967,2665,0,0,2665,1.0,2665,1.0
enzyme,D00169,23663959,hsa:5742,P23219,-1.2869,2878,7622,0.3775911834164261,2877,0,0,2877,1.0,2877,1.0
enzyme,D00169,23663959,hsa:5743,P35354,-1.2523,3761,7622,0.4934400419837313,3760,1,0,3759,0.9997340425531915,3759,0.9997340425531915
enzyme,D00183,4421,hsa:7153,P11388,-7.8812,250,7412,0.03372908796546142,249,0,0,249,1.0,249,1.0
enzyme,D00183,4421,hsa:7155,Q02880,-6.9054,1628,7412,0.21964382083108472,1627,1,0,1626,0.9993853718500307,1626,0.9993853718500307
enzyme,D00186,2764,hsa:7153,P11388,-7.8534,1229,7318,0.16794206067231485,1228,0,0,1228,1.0,1228,1.0
enzyme,D00186,2764,hsa:7155,Q02880,-7.599,1723,7318,0.23544684339983601,1722,1,0,1721,0.9994192799070848,1721,0.9994192799070848
enzyme,D00196,5983,hsa:43,P22303,-8.2266,199,7475,0.026622073578595317,198,0,0,198,1.0,198,1.0
enzyme,D00196,5983,hsa:590,P06276,-7.8489,520,7475,0.06956521739130435,519,1,0,518,0.9980732177263969,518,0.9980732177263969
enzyme,D00198,5280954,hsa:1636,P12821,-8.6751,1249,7412,0.16851052347544523,1248,0,0,1248,1.0,1248,1.0
enzyme,D00208,5746,hsa:1728,P15559,-7.5117,1155,7460,0.15482573726541554,1154,1,0,1153,0.9991334488734835,1153,0.9991334488734835
enzyme,D00208,5746,hsa:5447,P16435,-8.0688,431,7460,0.05777479892761394,430,0,0,430,1.0,430,1.0
enzyme,D00216,41774,hsa:2548,P10253,-8.2587,974,7340,0.1326975476839237,973,2,0,971,0.9979445015416238,971,0.9979445015416238
enzyme,D00216,41774,hsa:279,P04746,-8.6823,511,7340,0.06961852861035422,510,0,0,510,1.0,510,1.0
enzyme,D00216,41774,hsa:8972,O43451,-8.3986,801,7340,0.10912806539509537,800,1,0,799,0.99875,799,0.99875
enzyme,D00217,1983,hsa:10549,Q13162,-4.9006,4992,7479,0.6674689129562775,4991,10,0,4981,0.9979963935083149,4981,0.9979963935083149
enzyme,D00217,1983,hsa:10935,P30048,-4.8536,5139,7479,0.6871239470517448,5138,11,0,5127,0.9978590891397431,5127,0.9978590891397431
enzyme,D00217,1983,hsa:1543,P04798,-7.4373,6,7479,0.0008022462896109105,5,0,0,5,1.0,5,1.0
enzyme,D00217,1983,hsa:1544,P05177,-7.0671,28,7479,0.0037438160181842493,27,2,0,25,0.9259259259259259,25,0.9259259259259259
enzyme,D00217,1983,hsa:1565,P10635,-6.249,575,7479,0.07688193608771227,574,5,0,569,0.9912891986062717,569,0.9912891986062717
enzyme,D00217,1983,hsa:1571,P05181,-5.9585,1282,7479,0.17141329054686455,1281,7,0,1274,0.994535519125683,1274,0.994535519125683
enzyme,D00217,1983,hsa:25824,P30044,-5.1569,4082,7479,0.5457948923652894,4081,9,0,4072,0.9977946581720166,4072,0.9977946581720166
enzyme,D00217,1983,hsa:4353,P05164,-7.3502,8,7479,0.0010696617194812142,7,1,0,6,0.8571428571428571,6,0.8571428571428571
enzyme,D00217,1983,hsa:5052,Q06830,-5.4768,2953,7479,0.39483888220350316,2952,8,0,2944,0.997289972899729,2944,0.997289972899729
enzyme,D00217,1983,hsa:5742,P23219,-6.6952,128,7479,0.017114587511699426,127,4,0,123,0.968503937007874,123,0.968503937007874
enzyme,D00217,1983,hsa:5743,P35354,-6.1172,854,7479,0.1141863885546196,853,6,0,847,0.9929660023446659,847,0.9929660023446659
enzyme,D00217,1983,hsa:6799,P50226,-6.9384,46,7479,0.006150554887016981,45,3,0,42,0.9333333333333333,42,0.9333333333333333
enzyme,D00218,1986,hsa:23632,Q9ULX7,-6.1817,1180,7417,0.1590939733045706,1179,3,0,1176,0.9974554707379135,1176,0.9974554707379135
enzyme,D00218,1986,hsa:377677,Q8N1Q1,-5.5067,3342,7417,0.4505864904948092,3341,10,0,3331,0.9970068841664173,3331,0.9970068841664173
enzyme,D00218,1986,hsa:759,P00915,-6.1866,1165,7417,0.15707159228798706,1164,2,0,1162,0.9982817869415808,1162,0.9982817869415808
enzyme,D00218,1986,hsa:760,P00918,-5.7589,2444,7417,0.3295132803020089,2443,6,0,2437,0.9975440032746623,2437,0.9975440032746623
enzyme,D00218,1986,hsa:761,P07451,-5.7526,2468,7417,0.3327490899285425,2467,7,0,2460,0.9971625456019457,2460,0.9971625456019457
enzyme,D00218,1986,hsa:762,P22748,-5.7883,2335,7417,0.31481731158150195,2334,5,0,2329,0.9978577549271637,2329,0.9978577549271637
enzyme,D00218,1986,hsa:765,P23280,-5.7196,2572,7417,0.34677093164352163,2571,8,0,2563,0.9968883702839362,2563,0.9968883702839362
enzyme,D00218,1986,hsa:766,P43166,-6.4708,601,7417,0.08103006606444654,600,0,0,600,1.0,600,1.0
enzyme,D00218,1986,hsa:767,P35219,-5.6476,2834,7417,0.38209518673318055,2833,9,0,2824,0.9968231556653724,2824,0.9968231556653724
enzyme,D00218,1986,hsa:768,Q16790,-5.9612,1800,7417,0.24268572199002292,1799,4,0,1795,0.9977765425236242,1795,0.9977765425236242
enzyme,D00218,1986,hsa:771,O43570,-6.3233,856,7417,0.11541054334636645,855,1,0,854,0.9988304093567252,854,0.9988304093567252
enzyme,D00219,1989,hsa:51181,Q7Z4W1,-8.393,799,7471,0.10694686119662696,798,0,0,798,1.0,798,1.0
enzyme,D00222,135398513,hsa:30,P09110,-5.2931,4625,7409,0.6242407882305304,4624,0,0,4624,1.0,4624,1.0
enzyme,D00224,135401907,hsa:7498,P47989,-6.5303,80,7482,0.010692328254477412,79,0,0,79,1.0,79,1.0
enzyme,D00225,2118,hsa:10858,Q9Y6A2,-9.2093,411,7474,0.05499063419855499,410,10,0,400,0.975609756097561,400,0.975609756097561
enzyme,D00225,2118,hsa:1543,P04798,-9.0196,574,7474,0.0767995718490768,573,12,0,561,0.9790575916230366,561,0.9790575916230366
enzyme,D00225,2118,hsa:1544,P05177,-9.7057,163,7474,0.02180893765052181,162,3,0,159,0.9814814814814815,159,0.9814814814814815
enzyme,D00225,2118,hsa:1545,Q16678,-9.8954,114,7474,0.015252876639015252,113,2,0,111,0.9823008849557522,111,0.9823008849557522
enzyme,D00225,2118,hsa:1548,P11509,-10.3911,40,7474,0.005351886540005352,39,0,0,39,1.0,39,1.0
enzyme,D00225,2118,hsa:1551,P24462,-7.8541,2438,7474,0.3261974846133262,2437,24,0,2413,0.9901518260155929,2413,0.9901518260155929
enzyme,D00225,2118,hsa:1553,Q16696,-10.3154,46,7474,0.006154669521006155,45,1,0,44,0.9777777777777777,44,0.9777777777777777
enzyme,D00225,2118,hsa:1555,P20813,-8.5703,1051,7474,0.1406208188386406,1050,20,0,1030,0.9809523809523809,1030,0.9809523809523809
enzyme,D00225,2118,hsa:1557,P33261,-9.3121,338,7474,0.04522344126304522,337,8,0,329,0.9762611275964391,329,0.9762611275964391
enzyme,D00225,2118,hsa:1558,P10632,-9.2141,406,7474,0.05432164838105432,405,9,0,396,0.9777777777777777,396,0.9777777777777777
enzyme,D00225,2118,hsa:1559,P11712,-8.4276,1267,7474,0.16952100615466953,1266,22,0,1244,0.9826224328593997,1244,0.9826224328593997
enzyme,D00225,2118,hsa:1562,P33260,-4.753,7269,7474,0.9725715814824726,7268,25,0,7243,0.9965602641717116,7243,0.9965602641717116
enzyme,D00225,2118,hsa:1565,P10635,-9.4204,273,7474,0.036526625635536526,272,6,0,266,0.9779411764705882,266,0.9779411764705882
enzyme,D00225,2118,hsa:1571,P05181,-9.4582,251,7474,0.03358308803853358,250,4,0,246,0.984,246,0.984
enzyme,D00225,2118,hsa:1576,P08684,-8.9913,596,7474,0.07974310944607975,595,13,0,582,0.9781512605042016,582,0.9781512605042016
enzyme,D00225,2118,hsa:1577,P20815,-8.6406,966,7474,0.12924805994112926,965,17,0,948,0.9823834196891191,948,0.9823834196891191
enzyme,D00225,2118,hsa:1581,P22680,-8.848,737,7474,0.09860850949959861,736,15,0,721,0.9796195652173914,721,0.9796195652173914
enzyme,D00225,2118,hsa:1582,Q9UNU6,-8.5804,1043,7474,0.13955044153063956,1042,19,0,1023,0.9817658349328215,1023,0.9817658349328215
enzyme,D00225,2118,hsa:1583,P05108,-8.5057,1149,7474,0.15373294086165373,1148,21,0,1127,0.9817073170731707,1127,0.9817073170731707
enzyme,D00225,2118,hsa:1584,P15538,-9.1985,422,7474,0.05646240299705646,421,11,0,410,0.9738717339667459,410,0.9738717339667459
enzyme,D00225,2118,hsa:1585,P19099,-9.3309,328,7474,0.043885469628043884,327,7,0,320,0.9785932721712538,320,0.9785932721712538
enzyme,D00225,2118,hsa:1586,P05093,-8.9661,625,7474,0.08362322718758362,624,14,0,610,0.9775641025641025,610,0.9775641025641025
enzyme,D00225,2118,hsa:1588,P11511,-9.4419,261,7474,0.03492105967353492,260,5,0,255,0.9807692307692307,255,0.9807692307692307
enzyme,D00225,2118,hsa:1589,P08686,-8.7364,841,7474,0.11252341450361253,840,16,0,824,0.9809523809523809,824,0.9809523809523809
enzyme,D00225,2118,hsa:1595,Q16850,-7.9507,2183,7474,0.29207920792079206,2182,23,0,2159,0.9894592117323556,2159,0.9894592117323556
enzyme,D00225,2118,hsa:5740,Q16647,-8.6359,973,7474,0.1301846400856302,972,18,0,954,0.9814814814814815,954,0.9814814814814815
enzyme,D00231,3698,hsa:10846,Q9Y233,-6.9664,763,7478,0.10203262904519925,762,5,0,757,0.9934383202099738,757,0.9934383202099738
enzyme,D00231,3698,hsa:5138,O00408,-6.3919,2094,7478,0.28002139609521265,2093,10,0,2083,0.9952221691352127,2083,0.9952221691352127
enzyme,D00231,3698,hsa:5140,Q13370,-7.1964,461,7478,0.06164749933137202,460,4,0,456,0.991304347826087,456,0.991304347826087
enzyme,D00231,3698,hsa:5141,P27815,-6.9146,838,7478,0.1120620486761166,837,6,0,831,0.992831541218638,831,0.992831541218638
enzyme,D00231,3698,hsa:5142,Q07343,-7.2845,366,7478,0.04894356779887671,365,1,0,364,0.9972602739726028,364,0.9972602739726028
enzyme,D00231,3698,hsa:5143,Q08493,-6.1274,2915,7478,0.38981010965498797,2914,11,0,2903,0.9962251201098147,2903,0.9962251201098147
enzyme,D00231,3698,hsa:5144,Q08499,-7.6631,132,7478,0.01765177855041455,131,0,0,131,1.0,131,1.0
enzyme,D00231,3698,hsa:5147,O43924,-6.4585,1924,7478,0.25728804493179996,1923,9,0,1914,0.9953198127925117,1914,0.9953198127925117
enzyme,D00231,3698,hsa:5148,P18545,-3.8178,7249,7478,0.9693768387269324,7248,12,0,7236,0.9983443708609272,7236,0.9983443708609272
enzyme,D00231,3698,hsa:5150,Q13946,-7.2818,371,7478,0.049612195774271194,370,2,0,368,0.9945945945945946,368,0.9945945945945946
enzyme,D00231,3698,hsa:5151,O60658,-7.2797,372,7478,0.04974592136935009,371,3,0,368,0.9919137466307277,368,0.9919137466307277
enzyme,D00231,3698,hsa:5152,O76083,-6.7873,1111,7478,0.1485691361326558,1110,7,0,1103,0.9936936936936936,1103,0.9936936936936936
enzyme,D00231,3698,hsa:8654,O76074,-6.6691,1374,7478,0.183738967638406,1373,8,0,1365,0.9941733430444283,1365,0.9941733430444283
enzyme,D00234,2247,hsa:1565,P10635,-9.4413,858,7281,0.11784095591264936,857,1,0,856,0.9988331388564761,856,0.9988331388564761
enzyme,D00234,2247,hsa:1576,P08684,-10.0148,420,7281,0.057684384013185,419,0,0,419,1.0,419,1.0
enzyme,D00251,44093,hsa:1636,P12821,-5.6761,958,7417,0.1291627342591344,957,0,0,957,1.0,957,1.0
enzyme,D00252,2554,hsa:1558,P10632,-8.7599,682,7475,0.09123745819397994,681,0,0,681,1.0,681,1.0
enzyme,D00252,2554,hsa:1576,P08684,-8.2497,1375,7475,0.18394648829431437,1374,1,0,1373,0.9992721979621543,1373,0.9992721979621543
enzyme,D00270,2726,hsa:2147,P00734,-6.7497,1336,7474,0.17875301043617875,1335,0,0,1335,1.0,1335,1.0
enzyme,D00270,2726,hsa:4017,Q9Y4K0,-6.6067,1623,7474,0.21715279636071716,1622,1,0,1621,0.9993834771886559,1621,0.9993834771886559
enzyme,D00270,2726,hsa:4128,P21397,-6.2287,2528,7474,0.3382392293283382,2527,3,0,2524,0.998812821527503,2524,0.998812821527503
enzyme,D00270,2726,hsa:4129,P27338,-6.3752,2126,7474,0.28445276960128446,2125,2,0,2123,0.9990588235294118,2123,0.9990588235294118
enzyme,D00274,2769,hsa:1565,P10635,-9.216,142,7280,0.019505494505494506,141,0,0,141,1.0,141,1.0
enzyme,D00274,2769,hsa:1576,P08684,-8.9915,248,7280,0.03406593406593406,247,1,0,246,0.9959514170040485,246,0.9959514170040485
enzyme,D00279,2796,hsa:10269,O75844,-0.001,7528,7542,0.998143728453991,7527,1,0,7526,0.9998671449448652,7526,0.9998671449448652
enzyme,D00279,2796,hsa:4023,P06858,-5.87,2280,7542,0.3023070803500398,2279,0,0,2279,1.0,2279,1.0
enzyme,D00283,135398737,hsa:1544,P05177,-9.4642,114,7402,0.015401242907322345,113,0,0,113,1.0,113,1.0
enzyme,D00283,135398737,hsa:1557,P33261,-8.3903,808,7402,0.10915968657119697,807,2,0,805,0.9975216852540273,805,0.9975216852540273
enzyme,D00283,135398737,hsa:1565,P10635,-7.9127,1556,7402,0.2102134558227506,1555,3,0,1552,0.9980707395498393,1552,0.9980707395498393
enzyme,D00283,135398737,hsa:1576,P08684,-8.79,406,7402,0.0548500405295866,405,1,0,404,0.9975308641975309,404,0.9975308641975309
enzyme,D00283,135398737,hsa:22954,Q13049,-6.629,4827,7402,0.6521210483653067,4826,4,0,4822,0.9991711562370493,4822,0.9991711562370493
enzyme,D00285,358641,hsa:1719,P00374,-11.636,158,7231,0.021850366477665608,157,0,0,157,1.0,157,1.0
enzyme,D00293,3016,hsa:1557,P33261,-8.3653,572,7410,0.07719298245614035,571,0,0,571,1.0,571,1.0
enzyme,D00293,3016,hsa:1576,P08684,-7.8081,1250,7410,0.16869095816464239,1249,1,0,1248,0.9991993594875901,1248,0.9991993594875901
enzyme,D00293,3016,hsa:3906,P00709,-6.0,6009,7410,0.8109311740890688,6008,2,0,6006,0.9996671105193076,6006,0.9996671105193076
enzyme,D00294,3019,hsa:759,P00915,-6.1271,3049,7344,0.41516884531590414,3048,1,0,3047,0.9996719160104987,3047,0.9996719160104987
enzyme,D00294,3019,hsa:760,P00918,-6.3963,2217,7344,0.30187908496732024,2216,0,0,2216,1.0,2216,1.0
enzyme,D00294,3019,hsa:762,P22748,-5.838,3987,7344,0.5428921568627451,3986,2,0,3984,0.9994982438534872,3984,0.9994982438534872
enzyme,D00298,2724385,hsa:476,P05023,-11.1852,399,7424,0.05374461206896552,398,0,0,398,1.0,398,1.0
enzyme,D00300,3100,hsa:1565,P10635,-7.158,772,7539,0.10240084891895476,771,0,0,771,1.0,771,1.0
enzyme,D00315,3308,hsa:5742,P23219,-6.6221,3251,7472,0.43509100642398285,3250,1,0,3249,0.9996923076923077,3249,0.9996923076923077
enzyme,D00315,3308,hsa:5743,P35354,-7.4823,1235,7472,0.16528372591006424,1234,0,0,1234,1.0,1234,1.0
enzyme,D00317,3324,hsa:30,P09110,-6.1063,3236,7397,0.4374746518858997,3235,0,0,3235,1.0,3235,1.0
enzyme,D00322,3365,hsa:1557,P33261,-7.6526,567,7403,0.07659057138997703,566,0,0,566,1.0,566,1.0
enzyme,D00322,3365,hsa:1559,P11712,-6.9103,1887,7403,0.2548966635147913,1886,1,0,1885,0.9994697773064687,1885,0.9994697773064687
enzyme,D00325,9642,hsa:5321,P47712,-9.1704,684,7446,0.09186140209508462,683,0,0,683,1.0,683,1.0
enzyme,D00328,15209,hsa:5321,P47712,-8.4421,1064,7454,0.1427421518647706,1063,0,0,1063,1.0,1063,1.0
enzyme,D00330,3394,hsa:5742,P23219,-8.7363,366,7476,0.048956661316211875,365,0,0,365,1.0,365,1.0
enzyme,D00330,3394,hsa:5743,P35354,-8.3877,664,7476,0.0888175494917068,663,1,0,662,0.9984917043740573,662,0.9984917043740573
enzyme,D00332,3446,hsa:2673,Q06210,-5.5499,1869,7479,0.24989971921379864,1868,2,0,1866,0.9989293361884368,1866,0.9989293361884368
enzyme,D00332,3446,hsa:2806,P00505,-5.2559,3020,7479,0.4037972991041583,3019,4,0,3015,0.998675057966214,3015,0.998675057966214
enzyme,D00332,3446,hsa:29968,Q9Y617,-5.5361,1930,7479,0.2580558898248429,1929,3,0,1926,0.9984447900466563,1926,0.9984447900466563
enzyme,D00332,3446,hsa:4942,P04181,-5.2484,3050,7479,0.4078085305522129,3049,5,0,3044,0.9983601180714988,3044,0.9983601180714988
enzyme,D00332,3446,hsa:51166,Q8N5Z0,-5.7084,1354,7479,0.18104024602219548,1353,1,0,1352,0.9992609016999261,1352,0.9992609016999261
enzyme,D00332,3446,hsa:586,P54687,-4.917,4393,7479,0.5873779917101217,4392,9,0,4383,0.9979508196721312,4383,0.9979508196721312
enzyme,D00332,3446,hsa:587,O15382,-6.2765,257,7479,0.034362882738334,256,0,0,256,1.0,256,1.0
